BriefDescription,ProjectYear,InternalProjectID,ImprovementType,AreaTypeFuncClass,main_ProjectInformation.State,TollType,TrafficForecast,ForecastYear,ForecastYearType,YearForecastProduced,ForecastingAgency,ForecastMethodology,SegmentDescription,ProjectID,SegmentID,CountID,Year_ofObservation,Count,Station_Identifier,main_TrafficCounts.State,CounterID,FunctionalClass,AdjustedForecast,Error,AbsError,PercentError,AbsPE
,,79449,1,,,1,4100,2009,1,2006,,6,,,,,2010,3190,,OH,,4,4103.33,913.33,913.33,22.26,22.26
,,79449,1,,,1,5310,2009,1,2006,,6,,,,,2010,4770,,OH,,4,5310,540,540,10.17,10.17
,,79449,1,,,1,10280,2009,1,2006,,6,,,,,2010,7870,,OH,,4,10302.5,2432.5,2432.5,23.61,23.61
,,25683,1,,,1,10290,2009,1,2006,,6,,,,,2010,7970,,OH,,4,10385,2415,2415,23.25,23.25
,,25683,1,,,1,12370,2009,1,2006,,6,,,,,2010,13460,,OH,,4,12499.17,-960.83,960.83,-7.69,7.69
,,80169,1,,,1,25570,2009,1,2006,,6,,,,,2008,24350,,OH,,4,25085.83,735.83,735.83,2.93,2.93
,,80169,1,,,1,10840,2009,1,2006,,6,,,,,2008,9530,,OH,,4,10602.5,1072.5,1072.5,10.12,10.12
,,80183,1,,,1,5230,2009,1,2006,,6,,,,,2010,4440,,OH,,4,5270,830,830,15.75,15.75
,,79449,1,,,1,5930,2009,1,2006,,6,,,,,2010,5290,,OH,,5,5969.17,679.17,679.17,11.38,11.38
,,80395,1,,,1,19900,2009,1,2007,,6,,,,,2008,17340,,OH,,1,19430,2090,2090,10.76,10.76
,,78043,1,,,1,36620,2009,1,2007,,6,,,,,2010,31410,,OH,,1,37127,5717,5717,15.4,15.4
,,76536,2,,,1,6740,2009,1,2007,,6,,,,,2011,6080,,OH,,4,7261,1181,1181,16.26,16.26
,,23574,1,,,1,7750,2009,1,2007,,6,,,,,2010,6070,,OH,,4,7940,1870,1870,23.55,23.55
,,23574,1,,,1,7240,2009,1,2007,,6,,,,,2010,6640,,OH,,4,7401,761,761,10.28,10.28
,,23574,1,,,1,4430,2009,1,2007,,6,,,,,2010,4630,,OH,,4,4504.5,-125.5,125.5,-2.79,2.79
,,23574,1,,,1,5140,2009,1,2007,,6,,,,,2010,4590,,OH,,4,5251,661,661,12.59,12.59
,,80173,1,,,1,3280,2009,1,2007,,6,,,,,2009,2990,,OH,,4,3280,290,290,8.84,8.84
,,80173,1,,,1,3550,2009,1,2007,,6,,,,,2009,2990,,OH,,4,3550,560,560,15.77,15.77
,,80173,1,,,1,2900,2009,1,2007,,6,,,,,2009,2380,,OH,,4,2900,520,520,17.93,17.93
,,80173,1,,,1,4360,2009,1,2007,,6,,,,,2009,3330,,OH,,4,4360,1030,1030,23.62,23.62
,,80173,1,,,1,6110,2009,1,2007,,6,,,,,2009,5220,,OH,,4,6110,890,890,14.57,14.57
,,80173,1,,,1,4520,2009,1,2007,,6,,,,,2009,5720,,OH,,4,4520,-1200,1200,-26.55,26.55
,,80173,1,,,1,4510,2009,1,2007,,6,,,,,2009,4570,,OH,,4,4510,-60,60,-1.33,1.33
,,80173,1,,,1,3200,2009,1,2007,,6,,,,,2009,3730,,OH,,4,3200,-530,530,-16.56,16.56
,,77562,1,,,1,1700,2009,1,2007,,6,,,,,2008,1600,,OH,,6,1671.5,71.5,71.5,4.28,4.28
,,79029,12,,,1,10353,2009,1,2007,,6,,,,,2008,11040,,OH,,3,10343.65,-696.35,696.35,-6.73,6.73
,,79029,12,,,1,11520,2009,1,2007,,6,,,,,2008,11040,,OH,,3,11520,480,480,4.17,4.17
,,79029,12,,,1,11340,2009,1,2007,,6,,,,,2008,11040,,OH,,3,11340,300,300,2.65,2.65
,,79029,12,,,1,12880,2009,1,2007,,6,,,,,2008,11040,,OH,,3,12880,1840,1840,14.29,14.29
,,79029,12,,,1,12770,2009,1,2007,,6,,,,,2008,11040,,OH,,3,12770,1730,1730,13.55,13.55
,,79029,12,,,1,11690,2009,1,2007,,6,,,,,2008,11040,,OH,,3,11690,650,650,5.56,5.56
,,79029,12,,,1,15340,2009,1,2007,,6,,,,,2008,13700,,OH,,3,15340,1640,1640,10.69,10.69
,,79029,12,,,1,16650,2009,1,2007,,6,,,,,2008,13700,,OH,,3,16650,2950,2950,17.72,17.72
,,79029,12,,,1,6760,2009,1,2007,,6,,,,,2008,6780,,OH,,3,6755,-25,25,-0.37,0.37
,,19567,1,,,1,6120,2009,1,2007,,6,,,,,2009,4390,,OH,,3,6120,1730,1730,28.27,28.27
,,79029,12,,,1,9410,2009,1,2007,,6,,,,,2008,5990,,OH,,4,9393,3403,3403,36.23,36.23
,,79029,12,,,1,16840,2009,1,2007,,6,,,,,2008,13180,,OH,,4,16778,3598,3598,21.44,21.44
,,79029,12,,,1,15550,2009,1,2007,,6,,,,,2008,13180,,OH,,4,15492.5,2312.5,2312.5,14.93,14.93
,,79029,12,,,1,14610,2009,1,2007,,6,,,,,2008,13180,,OH,,4,14555,1375,1375,9.45,9.45
,,79029,12,,,1,14110,2009,1,2007,,6,,,,,2008,13180,,OH,,4,14066.5,886.5,886.5,6.3,6.3
,,79029,12,,,1,13400,2009,1,2007,,6,,,,,2008,13180,,OH,,4,13374,194,194,1.45,1.45
,,79029,12,,,1,12900,2009,1,2007,,6,,,,,2008,13180,,OH,,4,12873,-307,307,-2.38,2.38
,,79029,12,,,1,12070,2009,1,2007,,6,,,,,2008,13180,,OH,,4,12044,-1136,1136,-9.43,9.43
,,79029,12,,,1,12050,2009,1,2007,,6,,,,,2008,13180,,OH,,4,12026,-1154,1154,-9.6,9.6
,,79029,12,,,1,7520,2009,1,2007,,6,,,,,2008,7760,,OH,,4,7438,-322,322,-4.33,4.33
,,79029,12,,,1,8890,2009,1,2007,,6,,,,,2008,8190,,OH,,4,8877,687,687,7.74,7.74
,,76990,1,,,1,2360,2009,1,2007,,6,,,,,2007,2380,,OH,,5,2351,-29,29,-1.23,1.23
,,22245,11,,,1,24740,2009,1,2008,,6,,,,,2009,19340,,OH,,1,24740,5400,5400,21.83,21.83
,,22245,11,,,1,23650,2009,1,2008,,6,,,,,2009,19170,,OH,,1,23650,4480,4480,18.94,18.94
,,25575,1,,,1,20760,2009,1,2008,,6,,,,,2010,17970,,OH,,1,21148.33,3178.33,3178.33,15.03,15.03
,,25575,1,,,1,21460,2009,1,2008,,6,,,,,2010,19000,,OH,,1,21857.5,2857.5,2857.5,13.07,13.07
,,83273,1,,,1,62100,2009,1,2008,,6,,,,,2009,48840,,OH,,1,62100,13260,13260,21.35,21.35
,,83273,1,,,1,67000,2009,1,2008,,6,,,,,2009,52430,,OH,,1,67000,14570,14570,21.75,21.75
,,22245,11,,,1,9910,2009,1,2008,,6,,,,,2009,1640,,OH,,3,9910,8270,8270,83.45,83.45
,,81485,1,,,1,16510,2009,1,2008,,6,,,,,2009,15110,,OH,,3,16510,1400,1400,8.48,8.48
,,81485,1,,,1,18030,2009,1,2008,,6,,,,,2009,15150,,OH,,3,18030,2880,2880,15.97,15.97
,,23800,1,,,1,25720,2009,1,2008,,6,,,,,2010,22200,,OH,,3,26430.83,4230.83,4230.83,16.01,16.01
,,84353,1,,,1,6600,2009,1,2008,,6,,,,,2010,6000,,OH,,4,6672,672,672,10.07,10.07
,,23022,1,,,1,3500,2009,1,2008,,6,,,,,2010,3600,,OH,,4,3519,-81,81,-2.3,2.3
,,22245,11,,,1,27770,2009,1,2008,,6,,,,,2009,19170,,OH,,1,27770,8600,8600,30.97,30.97
,,22245,11,,,1,30910,2009,1,2008,,6,,,,,2009,23070,,OH,,1,30910,7840,7840,25.36,25.36
,,84096,1,,,1,161750,2009,1,2008,,6,,,,,2010,141060,,OH,,1,161933.5,20873.5,20873.5,12.89,12.89
,,83273,1,,,1,66900,2009,1,2008,,6,,,,,2009,57610,,OH,,1,66900,9290,9290,13.89,13.89
,,83273,1,,,1,81100,2009,1,2008,,6,,,,,2010,63540,,OH,,1,82000,18460,18460,22.51,22.51
,,83273,1,,,1,99000,2009,1,2008,,6,,,,,2010,79840,,OH,,1,99830,19990,19990,20.02,20.02
,,83273,1,,,1,106100,2009,1,2008,,6,,,,,2010,86170,,OH,,1,106830,20660,20660,19.34,19.34
,,83273,1,,,1,104200,2009,1,2008,,6,,,,,2010,84460,,OH,,1,104905,20445,20445,19.49,19.49
,,83273,1,,,1,102100,2009,1,2008,,6,,,,,2010,82670,,OH,,1,102770,20100,20100,19.56,19.56
,,83273,1,,,1,106000,2009,1,2008,,6,,,,,2010,87560,,OH,,1,106455,18895,18895,17.75,17.75
,,23799,1,,,1,31560,2009,1,2008,,6,,,,,2008,33740,,OH,,1,31243.33,-2496.67,2496.67,-7.99,7.99
,,23799,1,,,1,38600,2009,1,2008,,6,,,,,2008,41350,,OH,,1,38340,-3010,3010,-7.85,7.85
,,23799,1,,,1,45900,2009,1,2008,,6,,,,,2008,48410,,OH,,1,45719.17,-2690.83,2690.83,-5.89,5.89
,,23800,1,,,1,32110,2009,1,2008,,6,,,,,2010,28490,,OH,,1,32864.17,4374.17,4374.17,13.31,13.31
,,22245,11,,,1,15730,2009,1,2008,,6,,,,,2009,4690,,OH,,3,15730,11040,11040,70.18,70.18
,,86769,1,,,1,2990,2009,1,2009,,6,,,,,2009,2990,,OH,,3,2990,0,0,0,0
,,77568,1,,,1,89700,2009,1,2009,,6,,,,,2010,86960,,OH,,1,91017.5,4057.5,4057.5,4.46,4.46
,,25528,1,,,1,106420,2009,1,2009,,6,,,,,2010,90150,,OH,,1,107203.33,17053.33,17053.33,15.91,15.91
,,25528,1,,,1,92000,2009,1,2009,,6,,,,,2010,77990,,OH,,1,93022.5,15032.5,15032.5,16.16,16.16
,,25528,1,,,1,90050,2009,1,2009,,6,,,,,2010,76290,,OH,,1,91126.67,14836.67,14836.67,16.28,16.28
,,25528,1,,,1,85070,2009,1,2009,,6,,,,,2010,64800,,OH,,1,85234.17,20434.17,20434.17,23.97,23.97
,,87349,1,,,1,75600,2009,1,2009,,6,,,,,2008,70890,,OH,,1,75090,4200,4200,5.59,5.59
,,21927,11,,,1,9250,2010,1,2005,,6,,,,,2010,9710,,OH,,3,9250,-460,460,-4.97,4.97
,,21927,11,,,1,12450,2010,1,2005,,6,,,,,2010,12860,,OH,,1,12450,-410,410,-3.29,3.29
,,21927,11,,,1,32310,2010,1,2005,,6,,,,,2010,29070,,OH,,1,32310,3240,3240,10.03,10.03
,,21927,11,,,1,18980,2010,1,2005,,6,,,,,2010,16580,,OH,,4,18980,2400,2400,12.64,12.64
,,21927,11,,,1,19140,2010,1,2005,,6,,,,,2010,10900,,OH,,4,19140,8240,8240,43.05,43.05
,,21927,11,,,1,12320,2010,1,2005,,6,,,,,2010,10900,,OH,,4,12320,1420,1420,11.53,11.53
,,22200,1,,,1,64960,2010,1,2006,,6,,,,,2010,61100,,OH,,1,64960,3860,3860,5.94,5.94
,,22200,1,,,1,117320,2010,1,2006,,6,,,,,2010,107250,,OH,,1,117320,10070,10070,8.58,8.58
,,22200,1,,,1,102450,2010,1,2006,,6,,,,,2010,95930,,OH,,1,102450,6520,6520,6.36,6.36
,,22200,1,,,1,127440,2010,1,2006,,6,,,,,2010,121500,,OH,,1,127440,5940,5940,4.66,4.66
,,22200,1,,,1,83210,2010,1,2006,,6,,,,,2010,72690,,OH,,1,83210,10520,10520,12.64,12.64
,,23835,1,,,1,38310,2010,1,2007,,6,,,,,2010,27030,,OH,,1,38310,11280,11280,29.44,29.44
,,23835,1,,,1,42970,2010,1,2007,,6,,,,,2008,34800,,OH,,1,42030,7230,7230,17.2,17.2
,,23835,1,,,1,42530,2010,1,2007,,6,,,,,2008,33820,,OH,,1,41578,7758,7758,18.66,18.66
,,23835,1,,,1,41500,2010,1,2007,,6,,,,,2008,32540,,OH,,1,40523,7983,7983,19.7,19.7
,,23835,1,,,1,39850,2010,1,2007,,6,,,,,2008,31250,,OH,,1,38912,7662,7662,19.69,19.69
,,23835,1,,,1,38000,2010,1,2007,,6,,,,,2008,29780,,OH,,1,37106,7326,7326,19.74,19.74
,,80613,1,,,1,4110,2010,1,2007,,6,,,,,2008,2670,,OH,,5,4057,1387,1387,34.19,34.19
,,83301,1,,,1,81000,2010,1,2007,,6,,,,,2009,61970,,OH,,1,80240,18270,18270,22.77,22.77
,,83301,1,,,1,91200,2010,1,2007,,6,,,,,2010,65300,,OH,,1,91200,25900,25900,28.4,28.4
,,83301,1,,,1,84070,2010,1,2007,,6,,,,,2010,63710,,OH,,1,84070,20360,20360,24.22,24.22
,,83301,1,,,1,78530,2010,1,2007,,6,,,,,2010,56200,,OH,,1,78530,22330,22330,28.43,28.43
,,83301,1,,,1,87630,2010,1,2007,,6,,,,,2010,63540,,OH,,1,87630,24090,24090,27.49,27.49
,,83301,1,,,1,108110,2010,1,2007,,6,,,,,2010,79840,,OH,,1,108110,28270,28270,26.15,26.15
,,83301,1,,,1,110490,2010,1,2007,,6,,,,,2010,82670,,OH,,1,110490,27820,27820,25.18,25.18
,,83301,1,,,1,113350,2010,1,2007,,6,,,,,2010,87560,,OH,,1,113350,25790,25790,22.75,22.75
,,83301,1,,,1,102690,2010,1,2007,,6,,,,,2010,90150,,OH,,1,102690,12540,12540,12.21,12.21
,,21147,1,,,1,14210,2010,1,2007,,6,,,,,2008,8670,,OH,,3,14284,5614,5614,39.3,39.3
,,82505,1,,,1,19730,2010,1,2007,,6,,,,,2009,21020,,OH,,3,19521,-1499,1499,-7.68,7.68
,,82505,1,,,1,38850,2010,1,2007,,6,,,,,2009,33860,,OH,,3,38626,4766,4766,12.34,12.34
,,82505,1,,,1,38660,2010,1,2007,,6,,,,,2009,33850,,OH,,3,38660,4810,4810,12.44,12.44
,,82505,1,,,1,33560,2010,1,2007,,6,,,,,2009,26910,,OH,,3,33560,6650,6650,19.82,19.82
,,82505,1,,,1,28290,2010,1,2007,,6,,,,,2009,27000,,OH,,3,28290,1290,1290,4.56,4.56
,,82505,1,,,1,18460,2010,1,2007,,6,,,,,2009,19290,,OH,,3,18460,-830,830,-4.5,4.5
,,80145,1,,,1,7040,2010,1,2007,,6,,,,,2008,7200,,OH,,4,6991,-209,209,-2.99,2.99
,,25203,1,,,1,49110,2010,1,2008,,6,,,,,2010,47810,,OH,,1,49110,1300,1300,2.65,2.65
,,25203,1,,,1,48870,2010,1,2008,,6,,,,,2010,47220,,OH,,1,48870,1650,1650,3.38,3.38
,,79745,1,,,1,11940,2010,1,2008,,6,,,,,2009,11690,,OH,,3,11805,115,115,0.97,0.97
,,79745,1,,,1,12140,2010,1,2008,,6,,,,,2009,11370,,OH,,3,11983.75,613.75,613.75,5.12,5.12
,,77318,1,,,1,18370,2010,1,2008,,6,,,,,2009,14700,,OH,,3,18082.5,3382.5,3382.5,18.71,18.71
,,81243,1,,,1,9360,2010,1,2008,,6,,,,,2009,7090,,OH,,3,9223,2133,2133,23.13,23.13
,,81243,1,,,1,7310,2010,1,2008,,6,,,,,2009,7090,,OH,,3,7181.5,91.5,91.5,1.27,1.27
,,82824,1,,,1,19650,2010,1,2008,,6,,,,,2009,19070,,OH,,3,19585.5,515.5,515.5,2.63,2.63
,,83621,1,,,1,10100,2010,1,2008,,6,,,,,2010,6680,,OH,,4,10100,3420,3420,33.86,33.86
,,83621,1,,,1,7100,2010,1,2008,,6,,,,,2010,5320,,OH,,4,7100,1780,1780,25.07,25.07
,,82298,1,,,1,11490,2010,1,2008,,6,,,,,2008,8880,,OH,,4,11419,2539,2539,22.23,22.23
,,82298,1,,,1,11700,2010,1,2008,,6,,,,,2009,8880,,OH,,4,11631.5,2751.5,2751.5,23.66,23.66
,,82298,1,,,1,12400,2010,1,2008,,6,,,,,2009,9660,,OH,,4,12313,2653,2653,21.55,21.55
,,80178,1,,,1,3420,2010,1,2008,,6,,,,,2009,2820,,OH,,4,3375.83,555.83,555.83,16.47,16.47
,,80178,1,,,1,3040,2010,1,2008,,6,,,,,2009,2600,,OH,,4,2993.33,393.33,393.33,13.14,13.14
,,25667,1,,,1,2700,2010,1,2008,,6,,,,,2010,2240,,OH,,4,2700,460,460,17.04,17.04
,,25667,1,,,1,2670,2010,1,2008,,6,,,,,2010,1940,,OH,,4,2670,730,730,27.34,27.34
,,25667,1,,,1,2970,2010,1,2008,,6,,,,,2010,2180,,OH,,4,2970,790,790,26.6,26.6
,,82275,1,,,1,4720,2010,1,2008,,6,,,,,2010,4630,,OH,,4,4720,90,90,1.91,1.91
,,81918,1,,,1,5750,2010,1,2008,,6,,,,,2008,5680,,OH,,5,5531,-149,149,-2.69,2.69
,,80182,1,,,1,5600,2010,1,2008,,6,,,,,2010,5090,,OH,,5,5600,510,510,9.11,9.11
,,80182,1,,,1,8470,2010,1,2008,,6,,,,,2010,7270,,OH,,5,8470,1200,1200,14.17,14.17
,,80182,1,,,1,11080,2010,1,2008,,6,,,,,2010,8870,,OH,,5,11080,2210,2210,19.95,19.95
,,84778,1,,,1,2530,2010,1,2008,,6,,,,,2010,2360,,OH,,5,2530,170,170,6.72,6.72
,,80174,1,,,1,2260,2010,1,2008,,6,,,,,2009,2150,,OH,,5,2218.33,68.33,68.33,3.08,3.08
,,80174,1,,,1,2670,2010,1,2008,,6,,,,,2009,2260,,OH,,5,2625.83,365.83,365.83,13.93,13.93
,,80174,1,,,1,1960,2010,1,2008,,6,,,,,2009,1740,,OH,,5,1925.83,185.83,185.83,9.65,9.65
,,80174,1,,,1,3220,2010,1,2008,,6,,,,,2009,2940,,OH,,5,3175.83,235.83,235.83,7.43,7.43
,,80174,1,,,1,3820,2010,1,2008,,6,,,,,2009,3480,,OH,,5,3782.5,302.5,302.5,8,8
,,80174,1,,,1,4630,2010,1,2008,,6,,,,,2009,3950,,OH,,5,4580,630,630,13.76,13.76
,,80174,1,,,1,1940,2010,1,2008,,6,,,,,2009,2200,,OH,,5,1940,-260,260,-13.4,13.4
,,80174,1,,,1,2040,2010,1,2008,,6,,,,,2009,1840,,OH,,5,2020.83,180.83,180.83,8.95,8.95
,,81243,1,,,1,13230,2010,1,2008,,6,,,,,2009,11640,,OH,,5,13120,1480,1480,11.28,11.28
,,81243,1,,,1,6310,2010,1,2008,,6,,,,,2009,5630,,OH,,5,6310,680,680,10.78,10.78
,,82812,1,,,1,1250,2010,1,2008,,6,,,,,2009,1230,,OH,,5,1232.5,2.5,2.5,0.2,0.2
,,75444,1,,,1,1130,2010,1,2008,,6,,,,,2008,820,,OH,,6,1111,291,291,26.19,26.19
,,84483,1,,,1,139230,2010,1,2008,,6,,,,,2010,121010,,OH,,1,139230,18220,18220,13.09,13.09
,,80030,12,,,1,56020,2010,1,2008,,6,,,,,2009,42360,,OH,,1,55001,12641,12641,22.98,22.98
,,80030,12,,,1,71750,2010,1,2008,,6,,,,,2009,55080,,OH,,1,70561,15481,15481,21.94,21.94
,,82030,1,,,1,18110,2010,1,2008,,6,,,,,2010,14860,,OH,,3,18110,3250,3250,17.95,17.95
,,82298,1,,,1,9940,2010,1,2008,,6,,,,,2009,7760,,OH,,3,9728,1968,1968,20.23,20.23
,,21755,1,,,1,26160,2010,1,2008,,6,,,,,2007,16180,,OH,,3,25320,9140,9140,36.1,36.1
,,21755,1,,,1,16780,2010,1,2008,,6,,,,,2007,29190,,OH,,3,16564,-12626,12626,-76.23,76.23
,,21755,1,,,1,16920,2010,1,2008,,6,,,,,2007,16560,,OH,,3,16566,6,6,0.04,0.04
,,81405,1,,,1,22810,2010,1,2008,,6,,,,,2010,21990,,OH,,4,22810,820,820,3.59,3.59
,,81405,1,,,1,17990,2010,1,2008,,6,,,,,2010,17440,,OH,,4,17990,550,550,3.06,3.06
,,81405,1,,,1,13660,2010,1,2008,,6,,,,,2010,12870,,OH,,4,13660,790,790,5.78,5.78
,,82030,1,,,1,36410,2010,1,2008,,6,,,,,2010,35440,,OH,,4,36410,970,970,2.66,2.66
,,18232,1,,,1,6670,2010,1,2008,,6,,,,,2008,8020,,OH,,5,6617,-1403,1403,-21.2,21.2
,,18241,1,,,1,48420,2010,1,2009,,6,,,,,2009,42100,,OH,,1,47524.5,5424.5,5424.5,11.41,11.41
,,18242,1,,,1,47670,2010,1,2009,,6,,,,,2009,41170,,OH,,1,46785.5,5615.5,5615.5,12,12
,,83620,1,,,1,58900,2010,1,2009,,6,,,,,2009,44930,,OH,,1,57406.5,12476.5,12476.5,21.73,21.73
,,86369,2,,,1,7070,2010,1,2009,,6,,,,,2008,7240,,OH,,3,6963,-277,277,-3.98,3.98
,,86369,2,,,1,6910,2010,1,2009,,6,,,,,2008,4120,,OH,,3,6765,2645,2645,39.1,39.1
,,23738,1,,,1,13110,2010,1,2009,,6,,,,,2009,10970,,OH,,3,12795,1825,1825,14.26,14.26
,,77349,1,,,1,7350,2010,1,2009,,6,,,,,2007,7100,,OH,,3,7102.5,2.5,2.5,0.04,0.04
,,81269,1,,,1,6500,2010,1,2009,,6,,,,,2008,6460,,OH,,3,6470,10,10,0.15,0.15
,,86816,1,,,1,7300,2010,1,2009,,6,,,,,2009,7250,,OH,,3,7254.17,4.17,4.17,0.06,0.06
,,86816,1,,,1,3380,2010,1,2009,,6,,,,,2009,3360,,OH,,3,3358.33,-1.67,1.67,-0.05,0.05
,,86816,1,,,1,3570,2010,1,2009,,6,,,,,2009,3550,,OH,,3,3546.67,-3.33,3.33,-0.09,0.09
,,86816,1,,,1,3570,2010,1,2009,,6,,,,,2009,3550,,OH,,3,3546.67,-3.33,3.33,-0.09,0.09
,,86816,1,,,1,2530,2010,1,2009,,6,,,,,2009,2510,,OH,,3,2514.17,4.17,4.17,0.17,0.17
,,86816,1,,,1,2640,2010,1,2009,,6,,,,,2009,2620,,OH,,3,2623.33,3.33,3.33,0.13,0.13
,,86369,2,,,1,2680,2010,1,2009,,6,,,,,2008,1990,,OH,,4,2652,662,662,24.96,24.96
,,86369,2,,,1,1060,2010,1,2009,,6,,,,,2008,1080,,OH,,4,1050,-30,30,-2.86,2.86
,,82040,1,,,1,4340,2010,1,2009,,6,,,,,2010,4980,,OH,,4,4340,-640,640,-14.75,14.75
,,82040,1,,,1,6340,2010,1,2009,,6,,,,,2010,7760,,OH,,4,6340,-1420,1420,-22.4,22.4
,,82040,1,,,1,5350,2010,1,2009,,6,,,,,2010,5380,,OH,,4,5350,-30,30,-0.56,0.56
,,81934,1,,,1,3700,2010,1,2009,,6,,,,,2009,4570,,OH,,4,3660,-910,910,-24.86,24.86
,,83359,1,,,1,10370,2010,1,2009,,6,,,,,2008,9120,,OH,,4,10198,1078,1078,10.57,10.57
,,83359,1,,,1,4440,2010,1,2009,,6,,,,,2008,4270,,OH,,4,4412,142,142,3.22,3.22
,,83359,1,,,1,7990,2010,1,2009,,6,,,,,2008,7020,,OH,,4,7990,970,970,12.14,12.14
,,83359,1,,,1,8480,2010,1,2009,,6,,,,,2008,7290,,OH,,4,8392,1102,1102,13.13,13.13
,,19571,1,,,1,1400,2010,1,2009,,6,,,,,2009,1000,,OH,,5,1367,367,367,26.85,26.85
,,19601,1,,,1,1530,2010,1,2009,,6,,,,,2009,1470,,OH,,5,1488.5,18.5,18.5,1.24,1.24
,,82040,1,,,1,2350,2010,1,2009,,6,,,,,2010,2180,,OH,,5,2350,170,170,7.23,7.23
,,18241,1,,,1,3220,2010,1,2009,,6,,,,,2009,2940,,OH,,5,3176,236,236,7.43,7.43
,,18242,1,,,1,1840,2010,1,2009,,6,,,,,2009,1700,,OH,,5,1816.5,116.5,116.5,6.41,6.41
,,13364,1,,,1,4910,2010,1,2009,,6,,,,,2010,4610,,OH,,5,4910,300,300,6.11,6.11
,,16592,1,,,1,2790,2010,1,2009,,6,,,,,2010,2040,,OH,,5,2790,750,750,26.88,26.88
,,79357,11,,,1,143890,2010,1,2009,,6,,,,,2010,139740,,OH,,1,143890,4150,4150,2.88,2.88
,,79357,11,,,1,68700,2010,1,2009,,6,,,,,2010,63940,,OH,,1,68700,4760,4760,6.93,6.93
,,79357,11,,,1,71960,2010,1,2009,,6,,,,,2010,67560,,OH,,1,71960,4400,4400,6.11,6.11
,,79357,11,,,1,81510,2010,1,2009,,6,,,,,2010,77080,,OH,,1,81510,4430,4430,5.43,5.43
,,79357,11,,,1,75190,2010,1,2009,,6,,,,,2010,72720,,OH,,1,75190,2470,2470,3.29,3.29
,,86653,2,,,1,35180,2010,1,2009,,6,,,,,2008,35860,,OH,,1,34720,-1140,1140,-3.28,3.28
,,86653,2,,,1,39000,2010,1,2009,,6,,,,,2008,48730,,OH,,1,38573.33,-10156.67,10156.67,-26.33,26.33
,,83965,1,,,1,64850,2010,1,2009,,6,,,,,2009,59640,,OH,,1,64360.83,4720.83,4720.83,7.33,7.33
,,83901,1,,,1,68760,2010,1,2009,,6,,,,,2010,62680,,OH,,1,68760,6080,6080,8.84,8.84
,,86215,1,,,1,148840,2010,1,2009,,6,,,,,2010,119000,,OH,,1,148840,29840,29840,20.05,20.05
,,79853,1,,,1,8410,2010,1,2009,,6,,,,,2008,8650,,OH,,1,8078.33,-571.67,571.67,-7.08,7.08
,,79853,1,,,1,60810,2010,1,2009,,6,,,,,2008,59970,,OH,,1,60265,295,295,0.49,0.49
,,79853,1,,,1,52520,2010,1,2009,,6,,,,,2008,52020,,OH,,1,52035,15,15,0.03,0.03
,,79853,1,,,1,54000,2010,1,2009,,6,,,,,2008,53590,,OH,,1,53623.33,33.33,33.33,0.06,0.06
,,79853,1,,,1,61440,2010,1,2009,,6,,,,,2008,61100,,OH,,1,61111.67,11.67,11.67,0.02,0.02
,,77873,1,,,1,41100,2010,1,2009,,6,,,,,2008,37210,,OH,,1,39716,2506,2506,6.31,6.31
,,77873,1,,,1,33730,2010,1,2009,,6,,,,,2008,28800,,OH,,1,32194,3394,3394,10.54,10.54
,,78248,1,,,1,9440,2010,1,2009,,6,,,,,2010,8960,,OH,,1,9440,480,480,5.08,5.08
,,78248,1,,,1,18020,2010,1,2009,,6,,,,,2010,4770,,OH,,1,18020,13250,13250,73.53,73.53
,,78248,1,,,1,14090,2010,1,2009,,6,,,,,2010,10880,,OH,,1,14090,3210,3210,22.78,22.78
,,83620,1,,,1,71330,2010,1,2009,,6,,,,,2010,58810,,OH,,1,71330,12520,12520,17.55,17.55
,,79853,1,,,1,52400,2010,1,2009,,6,,,,,2008,56000,,OH,,1,52186.67,-3813.33,3813.33,-7.31,7.31
,,79357,11,,,1,19800,2010,1,2009,,6,,,,,2010,18140,,OH,,3,19800,1660,1660,8.38,8.38
,,79357,11,,,1,28050,2010,1,2009,,6,,,,,2010,24370,,OH,,3,28050,3680,3680,13.12,13.12
,,79357,11,,,1,22530,2010,1,2009,,6,,,,,2010,16430,,OH,,3,22530,6100,6100,27.08,27.08
,,79357,11,,,1,21680,2010,1,2009,,6,,,,,2010,16430,,OH,,3,21680,5250,5250,24.22,24.22
,,86653,2,,,1,16440,2010,1,2009,,6,,,,,2008,31890,,OH,,3,16383.33,-15506.67,15506.67,-94.65,94.65
,,18221,1,,,1,10100,2010,1,2009,,6,,,,,2009,7760,,OH,,3,9880,2120,2120,21.46,21.46
,,78248,1,,,1,9640,2010,1,2009,,6,,,,,2010,6830,,OH,,3,9640,2810,2810,29.15,29.15
,,81504,1,,,1,12760,2010,1,2009,,6,,,,,2007,12480,,OH,,3,12344.5,-135.5,135.5,-1.1,1.1
,,81504,1,,,1,9280,2010,1,2009,,6,,,,,2007,9050,,OH,,3,8942.5,-107.5,107.5,-1.2,1.2
,,85347,1,,,1,107450,2010,1,2010,,6,,,,,2010,96110,,OH,,1,107450,11340,11340,10.55,10.55
,,82606,2,,,1,21530,2011,1,2007,,6,,,,,2009,17290,,OH,,3,21099,3809,3809,18.05,18.05
