StationID,2002,2003,2004,2005
505057,3600,3600,3400,3500
505058,4900,5200,4900,5500
505061,1100,1000,900,1100
509940,7066,8133,8453,8622
510003,4000,3800,3900,4300
510004,1400,1600,1300,1200
510005,600,700,750,550
510007,7900,7900,7300,8200
510070,3000,2400,2800,3400
510101,1300,850,950,1400
510102,950,900,700,950
510108,800,750,800,1100
510113,3000,3000,2900,2800
510122,2400,1700,2000,3000
510313,2581,2756,2877,3012
510316,2590,2664,2623,2563
511501,5800,5300,4800,5100
511502,10300,10000,10100,11800
511503,9800,9600,10400,9900
511504,2800,3200,2600,2800
511506,1700,1700,2200,2100
511507,450,1000,1000,1300
511508,9600,9600,8700,10000
511601,4800,5800,5600,4900
511602,3300,3400,2800,3400
511603,5800,6600,6000,7200
511604,5200,5100,4400,4600
515013,4600,4700,4400,4900
520001,900,700,750,800
520002,650,600,600,550
520004,500,500,550,500
520007,2500,1950,1800,1900
520008,250,300,300,300
520009,150,200,200,150
520010,600,650,650,700
520011,2300,1900,2000,1900
520015,2100,2200,2200,2100
520016,3100,2600,2800,2800
520017,2100,1950,1950,2000
520018,2500,1950,2400,2600
520019,,,300,300
520041,1400,1500,1600,1600
520042,3500,3500,3300,3600
520049,1500,1400,1300,1400
520050,1400,1300,1300,1500
520055,3100,3100,2900,3200
520058,2400,2400,2200,2400
520060,1950,1900,1800,1750
520077,1800,1700,1700,1700
520078,,1100,1200,1300
520079,,1300,1300,1300
520080,900,900,900,900
520081,400,450,450,500
520095,750,650,700,700
520104,1400,1100,1100,1400
520105,1600,1500,1650,1650
520106,800,700,750,700
520110,400,500,450,350
520113,450,550,500,450
520114,350,700,600,700
520115,750,1400,1400,1400
520122,1500,1900,1900,1900
520123,1200,1300,1300,1300
520140,650,650,700,700
520152,700,600,700,650
520179,2700,2600,2100,2300
520180,250,300,300,250
520181,300,400,350,350
520183,,500,450,500
520184,,650,650,750
520186,750,650,800,650
520187,1400,1100,1100,1000
520191,650,500,500,500
520192,450,350,400,350
520193,,1300,1200,950
520194,900,,,
520196,450,650,550,500
520200,3400,3600,3600,3700
520201,2700,2900,2900,3200
521501,10500,10500,9900,11000
521502,4000,3600,4100,5500
521503,6000,5500,5700,6600
521504,13500,12500,12500,12500
521505,1900,2200,2000,2000
521506,2300,2500,2600,2300
521507,5700,5800,5600,5700
521508,950,1000,1000,950
521509,8900,9300,8600,8800
521510,10500,9800,10600,11600
521511,650,600,650,700
521512,1900,1800,1500,1500
522002,15900,16500,16900,16900
522004,18400,18100,17700,19400
525006,11300,13000,12000,12500
525012,950,1000,1100,850
525014,2300,2300,2100,2000
529939,2133,2210,2207,2161
530003,3800,3600,3700,3500
530006,400,400,400,450
530013,4300,5200,4500,4900
530017,2800,2800,3000,3100
530020,3000,3200,3500,3400
530021,13000,12300,13800,15400
530036,8900,8200,7600,7700
530050,12895,13572,13298,13558
530067,1750,2000,1950,2300
530068,9400,11400,12500,11800
530069,9900,7900,8500,9000
530076,11800,8700,9700,10500
530077,3500,3700,3500,3700
530081,5000,5600,5000,5400
530082,8700,7000,7400,8000
530083,8700,8900,6000,6200
530102,3800,3900,4000,4300
530109,3300,3400,3500,3500
530110,12100,11700,11500,12600
530114,5700,5900,5500,5700
530115,3100,3700,3900,4100
530117,18300,18371,18268,18289
530123,2200,2400,2400,2200
530127,12800,11600,11900,11500
530141,20300,22000,22000,22500
530143,9700,10000,10500,10000
530153,4900,5900,5100,5700
530155,2400,2600,2700,3000
530161,1500,1900,1650,1700
530165,3400,3200,3600,3700
530168,5300,5700,5800,5900
530180,1600,1800,1800,1700
530188,2400,2300,2400,2800
530193,6000,6900,6700,6400
530196,2600,2600,2600,2700
530204,8600,10200,10200,10000
530207,10300,10900,11400,11100
530210,1750,1800,1650,1750
530211,1650,1500,1500,1600
530213,1950,1750,1900,1800
530216,1700,1800,2100,1900
530218,21589,21892,22861,23442
530220,4000,3800,4000,3700
530230,1600,2200,1900,2000
530235,2700,2800,3000,2800
530246,2500,2900,2900,1400
530247,3362,3367,3266,3090
530248,1902,1929,1935,1872
530250,1200,1300,1500,1400
530261,1400,1500,1700,1800
530262,650,800,800,850
530265,850,800,800,850
530295,450,550,750,450
530296,850,850,1000,1000
530297,200,300,250,250
530298,450,450,550,500
530299,250,250,250,200
530303,250,250,250,250
530304,450,550,400,600
530305,600,550,600,550
530306,1100,1200,1100,1200
530308,100,50,40,90
530310,500,400,400,350
530311,750,1000,950,1200
530313,250,250,250,300
530314,300,250,250,300
530315,2000,1950,2000,2100
530317,2100,2000,2000,2300
530318,1200,1100,1300,1300
530326,550,500,500,600
530333,750,750,700,750
530335,700,700,750,700
530336,1250,1200,1500,1100
530337,450,450,450,450
530338,1000,900,900,950
530339,600,650,650,600
530341,1750,1550,1700,1750
530342,900,1000,1100,1300
530344,600,700,900,650
530345,800,800,800,800
530347,650,550,650,500
530351,200,200,200,150
530355,2100,2000,1900,1900
530356,800,800,600,750
530360,1550,1700,1800,1700
530364,900,850,1000,900
530365,6300,6900,7300,7100
530366,4900,4300,5200,5600
530367,7500,7200,7400,6300
530368,5000,5000,5200,5700
530369,2500,2400,2500,2300
531501,5200,7100,6800,7600
531502,5500,5600,5600,5600
531503,7200,7900,8400,8700
531504,24000,25000,24500,24500
531506,7600,7300,7200,7100
531507,1100,1500,1500,1400
531508,4200,4200,4400,4800
531601,2500,2500,2400,2400
531602,6100,7300,8400,8600
531603,3600,,,
531604,4800,4800,4600,4600
531605,2100,2100,2100,2200
531606,5400,5300,5600,5200
531701,7000,8500,8200,9000
531702,2000,2000,2300,2200
531704,2300,2800,3000,3000
531705,6100,9500,6400,6400
532004,18400,20300,20500,23500
532006,18700,19500,20100,20500
532008,18600,16700,19800,19600
535021,4400,5200,4300,4800
535031,3600,3800,3600,4000
535032,2500,2100,2100,2400
535033,1100,950,1400,800
535034,2500,2400,2700,2900
535035,5100,5700,5000,5300
535036,5000,4600,4700,5100
535037,7400,7700,8200,9500
535039,5700,6000,7800,8900
535042,19800,21500,20000,20300
535043,1000,800,800,850
535045,21500,22500,21000,22500
535046,12600,13100,13800,14800
535055,2900,3200,3800,3900
535069,2300,2200,2400,2500
535077,11000,9800,12000,12000
535079,7000,7300,7900,8300
535080,8200,7500,8700,9500
535081,5600,3100,5600,5300
535084,1500,1100,1100,1400
539943,4822,4914,4943,5006
540001,,,500,
540002,4000,4300,4200,4700
540003,1500,1700,1700,1600
540004,,,600,650
540005,,,100,60
540009,1300,1200,1200,1500
540016,4500,4400,4800,4300
540018,1400,1700,1600,1250
540033,800,800,850,800
540043,1650,,,
540049,4800,4300,4800,4300
540050,5600,5200,5700,5100
540051,6200,6000,6300,5700
540055,2400,2200,2100,2200
540057,2300,2600,2500,2500
540058,1600,1900,1600,1700
540064,1700,1400,1700,1550
540074,600,500,400,650
540081,650,850,900,900
540094,3300,3800,3700,3700
540102,5200,5900,5600,5900
540105,1900,2200,2100,2100
540108,1600,1600,1800,1700
540218,600,600,550,750
540219,600,450,500,450
540222,,,400,550
540223,850,600,750,800
540224,1200,1400,1400,1300
540225,600,700,500,500
540226,950,1300,1100,850
540227,1350,1200,1200,1100
540228,2200,2500,2400,2600
540229,200,250,300,150
540235,3300,4100,3600,3700
540236,550,600,650,600
540237,1100,1100,1250,1300
540245,1690,1718,1690,1646
540312,5850,5886,5975,5892
541501,4700,5300,4800,4800
541502,2800,2600,2800,2600
541503,5300,6200,6000,6800
541504,6100,6300,7000,6700
541505,8000,7900,7500,8500
541506,1900,1900,1900,2000
542001,22500,24500,23000,27000
542003,23000,24500,27500,24500
542005,21500,23500,22500,23000
545006,10500,10100,10300,10500
549901,25005,25542,26373,26626
550001,,350,300,350
550002,10500,10000,10500,10000
550010,2000,2100,2000,2000
550011,6300,6500,4600,5000
550017,,,9900,8800
550018,,,1500,1300
550025,1400,1650,1600,1550
550035,4400,4400,4700,4400
550043,17600,16700,16400,18900
550044,12300,12000,12800,12000
550062,3900,3800,3800,3800
550129,800,700,600,700
550139,11900,11900,10400,10000
550140,,,,5100
550141,,,,2500
550151,36480,35594,33792,33990
550201,13833,14000,14500,
550202,,,3600,3600
550203,,,650,600
550204,,850,850,800
550205,,2600,2600,
550206,4030,4162,4663,4231
550207,15215,14877,15935,16015
550208,9812,10000,11333,11650
550209,17813,18108,19065,17818
550210,1429,1253,1271,1257
550211,6933,6877,7025,6868
550212,13522,13082,13098,12913
550213,2925,2919,2946,2592
550214,4900,5000,5400,5200
550215,,8000,9200,9200
550226,27195,26326,26700,27330
550282,2100,2300,2300,1200
550300,9352,9600,9900,10092
550304,56900,58053,59390,60055
550324,4800,10500,12000,11500
550349,10162,10853,11099,11139
550362,800,800,900,1000
550363,3800,4500,3600,4300
550364,6400,6700,6300,6100
550365,4800,6500,4700,5200
550366,2400,2800,2700,2900
550367,1600,1700,1600,1700
550368,1100,1100,1400,1300
550369,3500,3500,5200,5900
550370,950,1200,1200,1200
550386,1350,1400,1350,1450
550390,10500,11000,11000,13400
550391,12500,12500,13500,16700
550392,8400,9300,10400,9700
550393,1600,1500,1400,1300
552001,30000,30000,32000,36000
552003,37500,40000,44500,51500
552006,21000,17300,,
552007,30500,34000,30500,30500
553001,15700,16100,18700,17200
553002,31500,32500,30000,33000
553003,43500,45000,47000,46000
553004,12500,12500,13000,13500
553005,17000,16700,16900,17000
553006,35500,34000,30000,34000
553007,32000,32500,31500,32500
553008,18600,17800,17600,16800
553009,36500,30000,30500,34500
553010,14000,13500,12500,14000
553011,22790,25489,26497,25412
553012,43500,41000,38500,39000
553013,11500,12000,11500,11000
553014,15500,15000,15400,17900
553015,17500,17000,17400,18100
553016,18000,16500,14000,6600
553017,18000,18000,16500,12500
553018,8200,8000,8100,9200
553019,3700,6900,7800,7300
553020,3400,3300,3300,3800
553021,14700,14200,14900,17200
553022,18800,19200,14800,18000
553023,16000,15900,16000,16700
553024,32000,30000,31500,35500
553025,18700,17700,18500,22000
553026,32000,30500,32000,35500
553027,45500,46000,43500,45000
553028,7800,9600,9500,9900
553030,13300,14100,13200,14500
553031,14300,15000,16200,15900
553032,13400,13100,12600,13900
553033,20700,20200,19900,22500
553034,15400,15800,16300,16200
553035,3300,3700,3000,3600
553036,19300,17800,19000,21000
553037,13000,14000,12300,14100
553038,7600,7300,7200,8400
553039,32000,28500,31000,32000
553040,35000,30500,30000,32000
553041,41190,37534,36659,38800
553042,37500,32000,32500,34500
553043,20500,21500,21500,23500
553044,14300,14600,14700,14400
553045,34000,35000,36000,33000
553046,31000,26000,28000,26000
553047,24000,23500,23500,22500
553048,16800,14800,15700,16900
553049,13500,12900,12700,14000
553050,11300,10300,10100,10500
553051,3000,3300,2900,2700
553052,12800,11900,13200,14000
553053,4800,5300,5800,6700
553054,12200,11700,11000,11400
553055,19800,18800,18400,22000
553056,34000,31000,28000,32500
553057,33000,32000,33000,31500
553058,48500,49000,42000,45500
553059,46500,46500,43500,46000
553060,11500,17400,17000,19200
553061,39500,40500,39000,45000
553062,16000,15300,15300,18300
553063,30500,32000,33000,39000
553064,3900,3800,3700,4300
553065,29500,32000,31500,32500
553066,16600,17900,15100,16100
553067,55000,51500,57500,59500
553068,29500,28500,27500,28000
553069,41000,42000,44000,41000
553070,18200,6700,6600,7500
553071,16000,16000,15500,18300
553072,1900,3700,3300,3900
553073,3800,3400,4300,4700
553074,4300,6800,4900,5300
553075,6700,6700,7400,7800
555000,,,1600,1700
555001,,19700,19600,20000
555002,22000,20500,22000,20300
555003,28000,32000,30500,30000
555004,39000,39500,39000,41000
555005,3200,19000,17900,18000
555006,34500,36000,33500,35000
555007,,4300,4500,4700
555008,42500,44500,40000,44500
555009,30500,31500,32000,29000
555010,11000,10500,11500,14000
555011,36500,33500,35500,38500
555012,28500,29000,32000,34000
555013,13500,12700,12700,15500
555014,9100,8400,8200,8800
555015,6500,6000,6700,7700
555016,20500,21000,21500,24000
555017,31000,23000,21500,21000
555018,19900,18500,17200,18200
555019,12500,12500,12000,13000
555020,8800,7600,6900,6900
555021,9100,8800,9100,8500
555022,,18300,19800,20100
555023,,9900,17300,17700
555024,,9800,8600,9600
555025,43000,41000,33500,34000
555026,33000,35000,33000,32500
555027,31000,30000,30000,32000
555028,,1400,1400,1700
555029,,17300,16500,17500
555030,16800,16700,18600,20500
555031,41000,37000,39000,43000
555032,46500,46000,44500,49500
555033,6600,6300,6800,7800
555034,61000,64500,66000,60500
555035,35500,30500,29500,31000
555036,45500,44000,38000,40000
555037,,2100,1800,2000
555038,5900,5800,5500,5900
555039,,8400,8700,10500
555040,10000,6900,5600,6200
555041,,800,850,900
555042,13500,7800,7700,8900
555043,,11000,8400,9800
555044,13500,8500,7500,7200
555045,34500,32500,35000,36000
555046,,11500,11000,11500
555047,24000,25000,27500,31500
555048,8600,7900,6900,6900
555049,,5800,7800,5800
555050,14600,5300,4600,4500
555051,7700,5100,5300,6100
555052,19000,9500,10400,10700
555053,46000,44500,42000,39500
555054,8600,8300,8300,8700
555055,40500,38500,36000,38000
555056,38000,35500,33000,32000
555057,37000,35500,33500,34000
555058,18800,17100,17600,18800
555059,16400,18000,18000,19800
555060,23500,20400,22000,21500
555061,9200,8300,7600,8000
555062,22000,14200,15000,18300
555064,27500,29500,31000,33000
555065,10000,9800,10500,11000
555066,13600,14000,15000,17500
555067,33000,34500,33000,37500
555068,5000,4800,4300,5200
555069,38000,36500,46500,45000
555070,51000,52000,52500,56500
555071,11500,11000,11500,13000
555072,24500,25000,27000,28000
555073,23000,22500,22000,25000
555074,15500,14500,14000,16500
555075,14500,14500,13000,14500
555076,,2100,2100,2100
555077,11500,10500,10500,10000
555078,31000,26000,21500,24500
555079,,5500,3200,4900
555080,3300,2900,3300,3300
555081,,1600,1500,1500
555082,29500,31000,33000,34500
555083,,1100,1200,
555084,,1200,1300,1500
555085,24000,23000,24000,24500
555086,9100,9500,8600,8900
555087,26000,23500,26000,28000
555088,25500,24000,26000,30000
555089,2400,2500,1700,2000
555090,14900,12000,13500,16400
555091,18000,16000,16000,17500
555092,14000,15000,14000,14500
555093,19200,19200,19600,23000
555094,12500,12000,13500,15000
555095,14500,14200,14000,14500
555096,7800,7500,8200,8100
555097,6600,6200,6300,7000
555098,14000,12000,12500,14000
555099,12500,11500,11000,12000
555100,,6600,5600,6300
555101,21500,22500,23500,26500
555102,11000,11000,12000,14500
555103,13400,13000,11800,12300
555104,24000,19500,20500,23500
555105,,,6200,6800
555106,,,,2900
555107,,,,9600
555108,44500,43500,41500,44000
555109,,,1600,1900
555110,2500,3000,3200,3300
555111,3600,3300,3700,3400
555113,,12200,12000,7300
555114,10850,9200,39000,12100
555115,10000,7100,7000,7500
555116,,,11500,
555117,12500,7100,7700,8100
555120,11200,11700,10300,10700
555121,,4300,4300,4000
555122,6500,6700,7100,7600
555124,9400,8300,7200,8100
555125,9400,9700,10000,9700
555126,8500,8400,9300,10500
555127,1500,2200,1500,1900
555128,7200,3200,3600,4500
555129,5400,5200,4100,4400
555130,46000,47500,46500,50000
555131,10650,9700,6900,7400
555132,18800,18000,19300,23500
555133,16800,15200,21500,26000
555134,9500,9800,9700,10500
555135,19000,17000,16300,15900
555136,22000,18500,18700,19800
555137,21000,17100,16700,17200
555138,46500,45000,50500,54500
555139,50500,47500,53500,56000
555140,30000,31000,25500,29500
555141,36500,36500,35500,34500
555142,20300,19600,20700,23000
555143,20700,21400,22500,25500
555144,23500,24000,30500,28000
555145,47000,48000,49500,58000
555146,31000,30000,29500,32500
555147,7900,8400,8300,7000
555148,8700,9100,10000,7700
555149,21000,21000,20700,23500
555150,21500,22000,21000,25000
555151,19500,19000,20500,22500
555152,17500,17400,16500,18500
555153,1550,1400,2700,1800
555155,16500,15400,14000,15200
555156,26000,23500,22000,26500
555157,4000,3600,4000,4000
555158,11500,10500,11000,12000
555159,,,300,1600
555160,,,750,800
555162,,,13500,10600
555163,,,900,1000
559908,13902,14046,14500,15000
560001,550,700,700,550
560002,4200,3000,3100,3000
560003,9500,10100,9200,9800
560005,1300,1300,1250,1550
560006,550,650,700,550
560007,3400,3500,2900,3800
560008,300,400,350,350
560009,700,700,950,700
560010,600,600,650,550
560020,5100,5000,5000,5000
560029,500,400,450,550
560054,4800,5100,5500,4900
560100,4400,4100,4400,4500
560103,1750,2600,1900,2100
560209,3800,3800,4000,4100
560210,300,450,350,350
560211,450,600,500,650
560213,250,550,350,350
560216,300,350,450,300
560301,1792,1799,1842,1843
570001,1650,1700,1700,1950
570005,3400,3300,3500,3900
570006,1500,1400,1550,1500
570007,1200,1300,1400,1500
570008,400,300,300,350
570009,3800,4100,4400,5300
570010,450,300,400,350
570018,45000,43000,48000,50000
570019,8300,9600,9800,8700
570051,3600,4000,4300,4000
570054,3100,3000,3300,3400
570088,27000,31000,31500,35000
570090,7200,6900,7300,7900
570098,2500,2400,2400,2800
570107,50000,,,
570110,8600,9700,9700,10500
570118,2800,3200,3700,3300
570120,2400,2500,2600,3000
570121,1900,2100,2200,2400
570122,10856,11477,12649,13000
570124,2000,3200,3600,4300
570127,3200,2900,3100,3600
570128,4200,4400,4400,5100
570138,4300,4600,5100,4700
570167,33823,35236,38019,39500
570170,2200,2200,2300,2500
570189,1500,1800,1850,1600
570190,18300,13300,12500,12800
570214,200,150,200,200
570215,350,200,300,300
570216,400,300,300,300
570217,1500,1500,1750,1900
570219,11916,13498,14232,14697
570250,32024,32970,33420,33682
570260,32500,32000,33000,32000
570261,24000,25000,27000,29500
570275,3300,2900,3400,3700
570278,1100,1200,1300,1300
570280,5400,5100,5500,6400
570282,450,500,800,600
570283,12000,12000,13000,16000
570284,11500,,,
570285,7000,6700,7100,7500
570289,5200,5200,5800,6100
570290,21800,23500,24200,24500
570291,11800,13500,13300,13700
570293,53975,55772,55170,54547
570294,28500,27000,31000,32000
570295,16000,17200,19500,21500
570296,16300,18100,22000,22000
570298,37500,39000,42500,42500
570299,14400,14100,15800,17200
570300,1000,800,850,850
570301,450,350,350,350
570302,5600,5500,6300,6600
570303,5700,4700,5100,5600
570304,1400,1800,2800,3700
570305,4800,4400,4800,5700
570306,44000,39000,45000,48500
570307,19900,18800,19400,21000
570308,10500,9700,11000,12500
570309,4900,5400,5700,6100
570318,20851,21500,22500,
570397,44004,46611,47624,49500
571501,1100,1100,1500,1400
571502,38000,38000,40500,41500
571504,4500,3600,4600,4600
571505,23500,24000,24500,27000
571506,5000,5100,5600,8200
571507,26000,18900,21000,23000
571508,11500,11000,12000,12500
571509,950,800,1700,1700
571510,43000,46000,46500,52000
571511,3500,2900,2700,2600
571512,3200,2800,3400,2800
571514,6900,7100,8000,8500
571515,750,,,
571516,5400,5600,6300,6500
571601,8100,8600,9200,10600
571602,16300,16500,17000,18500
571603,19500,20500,21500,25000
571604,3300,3700,4400,5000
571605,850,1100,650,700
571606,38500,38000,43500,46500
571607,34000,35000,41000,46500
