,BriefDescription,ProjectYear,InternalProjectID,ImprovementType,AreaTypeFuncClass,main_ProjectInformation.State,TollType,TrafficForecast,ForecastYear,ForecastYearType,YearForecastProduced,ForecastingAgency,ForecastMethodology,SegmentDescription,ProjectID,SegmentID,CountID,Year_ofObservation,Count,Station_Identifier,main_TrafficCounts.State,CounterID,FunctionalClass,AdjustedForecast
525,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,34100,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , TH 35WBetween Co Rd G RampsNB",28-6796-TA-M336-TH35W From TH694 to Prop TH10,,28-23222-,2000.0,55500.0,,Minnesota,28-23222-,,34100.0
526,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,34100,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , SB",28-6797-TA-M336-TH35W From TH694 to Prop TH10,,28-23222-,2000.0,55500.0,,Minnesota,28-23222-,,34100.0
527,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,36600,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , TH 35WCo Rd GTH 10NB",28-6798-TA-M336-TH35W From TH694 to Prop TH10,,28-23223-,2000.0,52000.0,,Minnesota,28-23223-,,36600.0
528,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,36600,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , SB",28-6799-TA-M336-TH35W From TH694 to Prop TH10,,28-23224-,2000.0,52000.0,,Minnesota,28-23224-,,36600.0
529,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,31100,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , TH 35WBetween TH 10 RampsNB",28-6800-TA-M336-TH35W From TH694 to Prop TH10,,28-23224-,2000.0,52000.0,,Minnesota,28-23224-,,31100.0
530,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,32000,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , SB",28-6801-TA-M336-TH35W From TH694 to Prop TH10,,28-23224-,2000.0,52000.0,,Minnesota,28-23224-,,32000.0
531,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,47800,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , TH 35WNorth of  TH 10Co Rd HNB",28-6802-TA-M336-TH35W From TH694 to Prop TH10,,28-23225-,2000.0,60000.0,,Minnesota,28-23225-,,47800.0
532,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,47800,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , SB",28-6803-TA-M336-TH35W From TH694 to Prop TH10,,28-23226-,2000.0,60000.0,,Minnesota,28-23226-,,47800.0
533,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,46000,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , TH 35WBetween Co Rd H RampsNB",28-6804-TA-M336-TH35W From TH694 to Prop TH10,,28-23226-,2000.0,60000.0,,Minnesota,28-23226-,,46000.0
534,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,46000,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , SB",28-6805-TA-M336-TH35W From TH694 to Prop TH10,,28-23226-,2000.0,60000.0,,Minnesota,28-23226-,,46000.0
535,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,49200,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , TH 35WCounty Road HCounty Road INB",28-6806-TA-M336-TH35W From TH694 to Prop TH10,,28-23227-,2000.0,61500.0,,Minnesota,28-23227-,,49200.0
536,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,49200,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , SB",28-6807-TA-M336-TH35W From TH694 to Prop TH10,,28-23228-,2000.0,61500.0,,Minnesota,28-23228-,,49200.0
537,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,45200,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , TH 35WBetween Co Rd I RampsNB",28-6808-TA-M336-TH35W From TH694 to Prop TH10,,28-23228-,2000.0,61500.0,,Minnesota,28-23228-,,45200.0
538,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,45200,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , SB",28-6809-TA-M336-TH35W From TH694 to Prop TH10,,28-23228-,2000.0,61500.0,,Minnesota,28-23228-,,45200.0
539,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,47700,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , TH 35WCo Rd IProposed TH 10EB",28-6810-TA-M336-TH35W From TH694 to Prop TH10,,28-23229-,2000.0,59000.0,,Minnesota,28-23229-,,47700.0
540,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,47700,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , NB",28-6811-TA-M336-TH35W From TH694 to Prop TH10,,28-23230-,2000.0,59000.0,,Minnesota,28-23230-,,47700.0
541,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,22350,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , TH 35WBetween Prop TH 10 RampsNB",28-6812-TA-M336-TH35W From TH694 to Prop TH10,,28-23230-,2000.0,59000.0,,Minnesota,28-23230-,,22350.0
542,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,22350,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , SB",28-6813-TA-M336-TH35W From TH694 to Prop TH10,,28-23230-,2000.0,59000.0,,Minnesota,28-23230-,,22350.0
543,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,24950,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , TH 35WNorth of Prop TH 10NB",28-6814-TA-M336-TH35W From TH694 to Prop TH10,,28-23231-,2000.0,35500.0,,Minnesota,28-23231-,,24950.0
544,TH35W From TH694 to Prop TH10,1985.0,TA-M336,,4.0,MN,No Tolls on 1+ lane,24950,2000.0,1.0,1985.0,1-State DOT,1-Traffic count trend,", , , SB",28-6815-TA-M336-TH35W From TH694 to Prop TH10,,28-23232-,2000.0,35500.0,,Minnesota,28-23232-,,24950.0
545,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,27600,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 100South of TH 81NB",28-6816-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23233-,2000.0,25000.0,,Minnesota,28-23233-,,27600.0
546,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,27600,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6817-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23234-,2000.0,25000.0,,Minnesota,28-23234-,,27600.0
547,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,19300,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 100Between TH 81 RampsNB",28-6818-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23234-,2000.0,25000.0,,Minnesota,28-23234-,,19300.0
548,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,19300,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6819-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23234-,2000.0,25000.0,,Minnesota,28-23234-,,19300.0
549,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,24300,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 100TH 81FranceNB",28-6820-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23235-,2000.0,22500.0,,Minnesota,28-23235-,,24300.0
550,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,24300,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6821-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23236-,2000.0,22500.0,,Minnesota,28-23236-,,24300.0
551,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,22500,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 100Between France Ave RampsNB",28-6822-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23236-,2000.0,22500.0,,Minnesota,28-23236-,,22500.0
552,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,22500,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6823-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23236-,2000.0,22500.0,,Minnesota,28-23236-,,22500.0
553,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,24500,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 100FranceCSAH 152NB",28-6824-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23237-,2000.0,22500.0,,Minnesota,28-23237-,,24500.0
554,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,24500,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6825-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23238-,2000.0,22500.0,,Minnesota,28-23238-,,24500.0
555,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,16000,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 100Between CSAH 152 RampsNB",28-6826-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23238-,2000.0,22500.0,,Minnesota,28-23238-,,16000.0
556,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,16000,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6827-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23238-,2000.0,22500.0,,Minnesota,28-23238-,,16000.0
557,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,20500,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 100CSAH 152CSAH 10NB",28-6828-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23239-,2000.0,22500.0,,Minnesota,28-23239-,,20500.0
558,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,20500,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6829-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23240-,2000.0,22500.0,,Minnesota,28-23240-,,20500.0
559,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,22000,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 100North of CSAH 10NB",28-6830-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23241-,2000.0,23000.0,,Minnesota,28-23241-,,22000.0
560,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,22000,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6831-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23242-,2000.0,23000.0,,Minnesota,28-23242-,,22000.0
561,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,38500,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 100South of CSAH 66NB",28-6832-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23243-,2000.0,36000.0,,Minnesota,28-23243-,,38500.0
562,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,38500,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6833-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23244-,2000.0,36000.0,,Minnesota,28-23244-,,38500.0
563,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,28900,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 100Between CSAH 66 RampsNB",28-6834-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23244-,2000.0,36000.0,,Minnesota,28-23244-,,28900.0
564,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,28900,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6835-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23244-,2000.0,36000.0,,Minnesota,28-23244-,,28900.0
565,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,32400,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 100CSAH 6636th StNB",28-6836-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23245-,2000.0,28500.0,,Minnesota,28-23245-,,32400.0
566,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,32400,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6837-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23246-,2000.0,28500.0,,Minnesota,28-23246-,,32400.0
567,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,26000,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 100Between CSAH 66 RampsNB",28-6838-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23246-,2000.0,28500.0,,Minnesota,28-23246-,,26000.0
568,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,26000,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6839-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23246-,2000.0,28500.0,,Minnesota,28-23246-,,26000.0
569,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,29500,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 10036th St42nd StNB",28-6840-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23247-,2000.0,27000.0,,Minnesota,28-23247-,,29500.0
570,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,29500,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6841-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23248-,2000.0,27000.0,,Minnesota,28-23248-,,29500.0
571,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,23100,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 100Between 42nd St RampsNB",28-6842-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23248-,2000.0,27000.0,,Minnesota,28-23248-,,23100.0
572,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,23100,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6843-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23248-,2000.0,27000.0,,Minnesota,28-23248-,,23100.0
573,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,27600,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 100North of 42nd StNB",28-6844-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23249-,2000.0,25000.0,,Minnesota,28-23249-,,27600.0
574,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,27600,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6845-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23250-,2000.0,25000.0,,Minnesota,28-23250-,,27600.0
575,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,42950,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 100TH 394CSAH 40NB",28-6846-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23251-,2000.0,40500.0,,Minnesota,28-23251-,,42950.0
576,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,39300,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6847-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23252-,2000.0,40500.0,,Minnesota,28-23252-,,39300.0
577,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,39300,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 100Between CSAH 40 RampsNB",28-6848-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23252-,2000.0,40500.0,,Minnesota,28-23252-,,39300.0
578,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,39300,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6849-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23252-,2000.0,40500.0,,Minnesota,28-23252-,,39300.0
579,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,44500,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 100CSAH 40TH 55NB",28-6850-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23253-,2000.0,40500.0,,Minnesota,28-23253-,,44500.0
580,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,44500,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6851-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23254-,2000.0,40500.0,,Minnesota,28-23254-,,44500.0
581,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,32000,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 100Between TH 55 RampsNB",28-6852-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23254-,2000.0,40500.0,,Minnesota,28-23254-,,32000.0
582,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,32000,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6853-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23254-,2000.0,40500.0,,Minnesota,28-23254-,,32000.0
583,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,38500,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , TH 100North of TH 55NB",28-6854-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23255-,2000.0,36000.0,,Minnesota,28-23255-,,38500.0
584,TH 100 from CSAH 10 to TH 394,1986.0,TA-M337,,4.0,MN,No Tolls on 1+ lane,38500,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , SB",28-6855-TA-M337-TH 100 from CSAH 10 to TH 394,,28-23256-,2000.0,36000.0,,Minnesota,28-23256-,,38500.0
585,Lake Street from W River Rd to Mississippi River Blvd,1986.0,TA-M343,,4.0,MN,No Tolls on 1+ lane,8050,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , Lake StreetWest of W River RdEB",28-6856-TA-M343-Lake Street from W River Rd to Mississippi River Blvd,,28-23257-,2000.0,6000.0,,Minnesota,28-23257-,,8050.0
586,Lake Street from W River Rd to Mississippi River Blvd,1986.0,TA-M343,,4.0,MN,No Tolls on 1+ lane,8050,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , WB",28-6857-TA-M343-Lake Street from W River Rd to Mississippi River Blvd,,28-23258-,2000.0,6000.0,,Minnesota,28-23258-,,8050.0
587,Lake Street from W River Rd to Mississippi River Blvd,1986.0,TA-M343,,4.0,MN,No Tolls on 1+ lane,7400,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , Lake StreetBetween W River Rd RampsEB",28-6858-TA-M343-Lake Street from W River Rd to Mississippi River Blvd,,28-23258-,2000.0,6000.0,,Minnesota,28-23258-,,7400.0
588,Lake Street from W River Rd to Mississippi River Blvd,1986.0,TA-M343,,4.0,MN,No Tolls on 1+ lane,7400,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , WB",28-6859-TA-M343-Lake Street from W River Rd to Mississippi River Blvd,,28-23258-,2000.0,6000.0,,Minnesota,28-23258-,,7400.0
589,Lake Street from W River Rd to Mississippi River Blvd,1986.0,TA-M343,,4.0,MN,No Tolls on 1+ lane,10000,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , Lake StreetW River RdMississippi River BlvdEB",28-6860-TA-M343-Lake Street from W River Rd to Mississippi River Blvd,,28-23259-,2000.0,8750.0,,Minnesota,28-23259-,,10000.0
590,Lake Street from W River Rd to Mississippi River Blvd,1986.0,TA-M343,,4.0,MN,No Tolls on 1+ lane,10000,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , WB",28-6861-TA-M343-Lake Street from W River Rd to Mississippi River Blvd,,28-23260-,2000.0,8750.0,,Minnesota,28-23260-,,10000.0
591,Lake Street from W River Rd to Mississippi River Blvd,1986.0,TA-M343,,4.0,MN,No Tolls on 1+ lane,9400,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , Lake StreetBetween Mississippi River BlvdEB",28-6862-TA-M343-Lake Street from W River Rd to Mississippi River Blvd,,28-23260-,2000.0,8750.0,,Minnesota,28-23260-,,9400.0
592,Lake Street from W River Rd to Mississippi River Blvd,1986.0,TA-M343,,4.0,MN,No Tolls on 1+ lane,9400,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , WB",28-6863-TA-M343-Lake Street from W River Rd to Mississippi River Blvd,,28-23260-,2000.0,8750.0,,Minnesota,28-23260-,,9400.0
593,Lake Street from W River Rd to Mississippi River Blvd,1986.0,TA-M343,,4.0,MN,No Tolls on 1+ lane,10250,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , Lake StreetEast of Mississippi River BlvdEB",28-6864-TA-M343-Lake Street from W River Rd to Mississippi River Blvd,,28-23261-,2000.0,7650.0,,Minnesota,28-23261-,,10250.0
594,Lake Street from W River Rd to Mississippi River Blvd,1986.0,TA-M343,,4.0,MN,No Tolls on 1+ lane,10250,2000.0,1.0,1986.0,1-State DOT,1-Traffic count trend,", , , WB",28-6865-TA-M343-Lake Street from W River Rd to Mississippi River Blvd,,28-23262-,2000.0,7650.0,,Minnesota,28-23262-,,10250.0
595,TH 694 from TH 35E to TH 35W,1984.0,TA-M304,,4.0,MN,No Tolls on 1+ lane,54100,2008.0,1.0,1984.0,1-State DOT,1-Traffic count trend,", , , TH 694West of TH 35WEB",28-6866-TA-M304-TH 694 from TH 35E to TH 35W,,28-23263-,2008.0,56000.0,,Minnesota,28-23263-,,54100.0
596,TH 694 from TH 35E to TH 35W,1984.0,TA-M304,,4.0,MN,No Tolls on 1+ lane,54100,2008.0,1.0,1984.0,1-State DOT,1-Traffic count trend,", , , WB",28-6867-TA-M304-TH 694 from TH 35E to TH 35W,,28-23264-,2008.0,56000.0,,Minnesota,28-23264-,,54100.0
597,TH 694 from TH 35E to TH 35W,1984.0,TA-M304,,4.0,MN,No Tolls on 1+ lane,36800,2008.0,1.0,1984.0,1-State DOT,1-Traffic count trend,", , , TH 694TH 35WTH 10EB",28-6868-TA-M304-TH 694 from TH 35E to TH 35W,,28-23265-,2008.0,40000.0,,Minnesota,28-23265-,,36800.0
598,TH 694 from TH 35E to TH 35W,1984.0,TA-M304,,4.0,MN,No Tolls on 1+ lane,36800,2008.0,1.0,1984.0,1-State DOT,1-Traffic count trend,", , , WB",28-6869-TA-M304-TH 694 from TH 35E to TH 35W,,28-23266-,2008.0,40000.0,,Minnesota,28-23266-,,36800.0
599,TH 694 from TH 35E to TH 35W,1984.0,TA-M304,,4.0,MN,No Tolls on 1+ lane,56400,2008.0,1.0,1984.0,1-State DOT,1-Traffic count trend,", , , TH 694TH 10Hamline AveEB",28-6870-TA-M304-TH 694 from TH 35E to TH 35W,,28-23267-,2008.0,61000.0,,Minnesota,28-23267-,,56400.0
600,TH 694 from TH 35E to TH 35W,1984.0,TA-M304,,4.0,MN,No Tolls on 1+ lane,56400,2008.0,1.0,1984.0,1-State DOT,1-Traffic count trend,", , , WB",28-6871-TA-M304-TH 694 from TH 35E to TH 35W,,28-23268-,2008.0,61000.0,,Minnesota,28-23268-,,56400.0
601,TH 694 from TH 35E to TH 35W,1984.0,TA-M304,,4.0,MN,No Tolls on 1+ lane,48600,2008.0,1.0,1984.0,1-State DOT,1-Traffic count trend,", , , TH 694Hamline AveLexington AveEB",28-6872-TA-M304-TH 694 from TH 35E to TH 35W,,28-23269-,2008.0,54000.0,,Minnesota,28-23269-,,48600.0
602,TH 694 from TH 35E to TH 35W,1984.0,TA-M304,,4.0,MN,No Tolls on 1+ lane,48600,2008.0,1.0,1984.0,1-State DOT,1-Traffic count trend,", , , WB",28-6873-TA-M304-TH 694 from TH 35E to TH 35W,,28-23270-,2008.0,54000.0,,Minnesota,28-23270-,,48600.0
603,TH 694 from TH 35E to TH 35W,1984.0,TA-M304,,4.0,MN,No Tolls on 1+ lane,40600,2008.0,1.0,1984.0,1-State DOT,1-Traffic count trend,", , , TH 694Between Lexington Ave RampsEB",28-6874-TA-M304-TH 694 from TH 35E to TH 35W,,28-23270-,2008.0,54000.0,,Minnesota,28-23270-,,40600.0
604,TH 694 from TH 35E to TH 35W,1984.0,TA-M304,,4.0,MN,No Tolls on 1+ lane,40600,2008.0,1.0,1984.0,1-State DOT,1-Traffic count trend,", , , WB",28-6875-TA-M304-TH 694 from TH 35E to TH 35W,,28-23270-,2008.0,54000.0,,Minnesota,28-23270-,,40600.0
605,TH 694 from TH 35E to TH 35W,1984.0,TA-M304,,4.0,MN,No Tolls on 1+ lane,46900,2008.0,1.0,1984.0,1-State DOT,1-Traffic count trend,", , , TH 694LexingtonVictoriaEB",28-6876-TA-M304-TH 694 from TH 35E to TH 35W,,28-23271-,2008.0,48000.0,,Minnesota,28-23271-,,46900.0
606,TH 694 from TH 35E to TH 35W,1984.0,TA-M304,,4.0,MN,No Tolls on 1+ lane,46900,2008.0,1.0,1984.0,1-State DOT,1-Traffic count trend,", , , WB",28-6877-TA-M304-TH 694 from TH 35E to TH 35W,,28-23272-,2008.0,48000.0,,Minnesota,28-23272-,,46900.0
