BriefDescription,County,ForecastMethodology,ForecastYear,ForecastYearType,FunctionalClass,ImprovementType,InternalProjectID,Length_miles,SegmentDescription,SegmentID,State,TollType,TrafficForecast,YearForecastProduced,Year_ofObservation,Count,main_ProjectInformation_ProjectID,main_TrafficForecast_ProjectID,AdjustedForecast,n,Error,PercentError,AbsPE
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,0.219999999,", , , SB",,28,1,45000,1983,2000,59500,"28-7960-TA-M292-Airport South Study (TH77, I-494, TH5)",7960,45000,104,14500,32.22222222,32.22222222
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,0.819999993,", , , TH 5North Of I-494South Of Post RoadNB",,28,1,25750,1983,2000,37500,"28-7961-TA-M292-Airport South Study (TH77, I-494, TH5)",7961,25750,104,11750,45.63106796,45.63106796
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,0.819999993,", , , SB",,28,1,25750,1983,2000,37500,"28-7962-TA-M292-Airport South Study (TH77, I-494, TH5)",7962,25750,104,11750,45.63106796,45.63106796
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,0.550000012,", , , TH 5North Of Post RoadSouth Of AiportNB",,28,1,25750,1983,2000,40000,"28-7963-TA-M292-Airport South Study (TH77, I-494, TH5)",7963,25750,104,14250,55.33980583,55.33980583
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,0.550000012,", , , SB",,28,1,25750,1983,2000,40000,"28-7964-TA-M292-Airport South Study (TH77, I-494, TH5)",7964,25750,104,14250,55.33980583,55.33980583
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,,", , , TH 5Between The AirportNB",,28,1,13500,1983,2000,40000,"28-7965-TA-M292-Airport South Study (TH77, I-494, TH5)",7965,13500,104,26500,196.2962963,196.2962963
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,,", , , SB",,28,1,13500,1983,2000,40000,"28-7966-TA-M292-Airport South Study (TH77, I-494, TH5)",7966,13500,104,26500,196.2962963,196.2962963
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,1.059999943,", , , TH 5North of AirportSouth Of TH 55NB",,28,1,31250,1983,2000,34500,"28-7967-TA-M292-Airport South Study (TH77, I-494, TH5)",7967,31250,104,3250,10.4,10.4
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,1.059999943,", , , SB",,28,1,31250,1983,2000,34500,"28-7968-TA-M292-Airport South Study (TH77, I-494, TH5)",7968,31250,104,3250,10.4,10.4
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,,", , , TH 5Between TH 55NB",,28,1,20250,1983,2000,34500,"28-7969-TA-M292-Airport South Study (TH77, I-494, TH5)",7969,20250,104,14250,70.37037037,70.37037037
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,,", , , SB",,28,1,20250,1983,2000,34500,"28-7970-TA-M292-Airport South Study (TH77, I-494, TH5)",7970,20250,104,14250,70.37037037,70.37037037
"Airport South Study (TH77, I-494, TH5)",Ramsey,1.00,2000,1,8,12,TA-M292,0.419999987,", , , TH 5North Of TH 55NB",,28,1,36750,1983,2000,29500,"28-7971-TA-M292-Airport South Study (TH77, I-494, TH5)",7971,36750,104,-7250,-19.72789116,19.72789116
"Airport South Study (TH77, I-494, TH5)",Ramsey,1.00,2000,1,8,12,TA-M292,0.419999987,", , , SB",,28,1,36750,1983,2000,29500,"28-7972-TA-M292-Airport South Study (TH77, I-494, TH5)",7972,36750,104,-7250,-19.72789116,19.72789116
"Airport South Study (TH77, I-494, TH5)",Dakota,1.00,2000,1,8,12,TA-M292,0.300000012,", , , TH 77South Of TH 13NB",,28,1,28200,1983,2000,38000,"28-7973-TA-M292-Airport South Study (TH77, I-494, TH5)",7973,28200,104,9800,34.75177305,34.75177305
"Airport South Study (TH77, I-494, TH5)",Dakota,1.00,2000,1,8,12,TA-M292,0.300000012,", , , SB",,28,1,28200,1983,2000,38000,"28-7974-TA-M292-Airport South Study (TH77, I-494, TH5)",7974,28200,104,9800,34.75177305,34.75177305
"Airport South Study (TH77, I-494, TH5)",Dakota,1.00,2000,1,8,12,TA-M292,,", , , TH 77Between TH 13NB",,28,1,27000,1983,2000,38000,"28-7975-TA-M292-Airport South Study (TH77, I-494, TH5)",7975,27000,104,11000,40.74074074,40.74074074
"Airport South Study (TH77, I-494, TH5)",Dakota,1.00,2000,1,8,12,TA-M292,,", , , SB",,28,1,27000,1983,2000,38000,"28-7976-TA-M292-Airport South Study (TH77, I-494, TH5)",7976,27000,104,11000,40.74074074,40.74074074
"Airport South Study (TH77, I-494, TH5)",,1.00,2000,1,8,12,TA-M292,2.130000114,", , , TH 77North Of TH 13South Of CSAH 1NB",,28,1,36800,1983,2000,49000,"28-7977-TA-M292-Airport South Study (TH77, I-494, TH5)",7977,36800,104,12200,33.15217391,33.15217391
"Airport South Study (TH77, I-494, TH5)",,1.00,2000,1,8,12,TA-M292,2.130000114,", , , SB",,28,1,36800,1983,2000,49000,"28-7978-TA-M292-Airport South Study (TH77, I-494, TH5)",7978,36800,104,12200,33.15217391,33.15217391
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,,", , , TH 77Between CSAH 1NB",,28,1,27000,1983,2000,49000,"28-7979-TA-M292-Airport South Study (TH77, I-494, TH5)",7979,27000,104,22000,81.48148148,81.48148148
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,,", , , SB",,28,1,27000,1983,2000,49000,"28-7980-TA-M292-Airport South Study (TH77, I-494, TH5)",7980,27000,104,22000,81.48148148,81.48148148
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,0.819999993,", , , TH 77North Of CSAH 1South Of Killebrew DrNB",,28,1,30300,1983,2000,44500,"28-7981-TA-M292-Airport South Study (TH77, I-494, TH5)",7981,30300,104,14200,46.86468647,46.86468647
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,0.819999993,", , , SB",,28,1,30300,1983,2000,44500,"28-7982-TA-M292-Airport South Study (TH77, I-494, TH5)",7982,30300,104,14200,46.86468647,46.86468647
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,,", , , TH 77Between Killebrew DrNB",,28,1,28400,1983,2000,44500,"28-7983-TA-M292-Airport South Study (TH77, I-494, TH5)",7983,28400,104,16100,56.69014085,56.69014085
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,,", , , SB",,28,1,28400,1983,2000,44500,"28-7984-TA-M292-Airport South Study (TH77, I-494, TH5)",7984,28400,104,16100,56.69014085,56.69014085
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,0.680000007,", , , TH 77North Of Killebrew DrSouth Of I-494NB",,28,1,31200,1983,2000,47500,"28-7985-TA-M292-Airport South Study (TH77, I-494, TH5)",7985,31200,104,16300,52.24358974,52.24358974
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,0.680000007,", , , SB",,28,1,31200,1983,2000,47500,"28-7986-TA-M292-Airport South Study (TH77, I-494, TH5)",7986,31200,104,16300,52.24358974,52.24358974
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,,", , , TH 77Between I-494NB",,28,1,12800,1983,2000,47500,"28-7987-TA-M292-Airport South Study (TH77, I-494, TH5)",7987,12800,104,34700,271.09375,271.09375
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,,", , , SB",,28,1,12800,1983,2000,47500,"28-7988-TA-M292-Airport South Study (TH77, I-494, TH5)",7988,12800,104,34700,271.09375,271.09375
"Airport South Study (TH77, I-494, TH5)",,1.00,2000,1,8,12,TA-M292,1.470000029,", , , TH 77North Of I-494South Of 66th StNB",,28,1,20800,1983,2000,37000,"28-7989-TA-M292-Airport South Study (TH77, I-494, TH5)",7989,20800,104,16200,77.88461538,77.88461538
"Airport South Study (TH77, I-494, TH5)",,1.00,2000,1,8,12,TA-M292,1.470000029,", , , SB",,28,1,20800,1983,2000,37000,"28-7990-TA-M292-Airport South Study (TH77, I-494, TH5)",7990,20800,104,16200,77.88461538,77.88461538
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,,", , , TH 77Between 66th StNB",,28,1,19100,1983,2000,37000,"28-7991-TA-M292-Airport South Study (TH77, I-494, TH5)",7991,19100,104,17900,93.71727749,93.71727749
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,,", , , SB",,28,1,19100,1983,2000,37000,"28-7992-TA-M292-Airport South Study (TH77, I-494, TH5)",7992,19100,104,17900,93.71727749,93.71727749
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,0.829999983,", , , TH 77North Of 66th StSouth Of TH 62NB",,28,1,20500,1983,2000,34000,"28-7993-TA-M292-Airport South Study (TH77, I-494, TH5)",7993,20500,104,13500,65.85365854,65.85365854
"Airport South Study (TH77, I-494, TH5)",Hennepin,1.00,2000,1,8,12,TA-M292,0.829999983,", , , SB",,28,1,20500,1983,2000,34000,"28-7994-TA-M292-Airport South Study (TH77, I-494, TH5)",7994,20500,104,13500,65.85365854,65.85365854
"Airport South Study (TH77, I-494, TH5)",Anoka,1.00,2000,1,8,12,TA-M292,,", , , TH 77Between TH 62NB",,28,1,3000,1983,2000,34000,"28-7995-TA-M292-Airport South Study (TH77, I-494, TH5)",7995,3000,104,31000,1033.333333,1033.333333
"Airport South Study (TH77, I-494, TH5)",Anoka,1.00,2000,1,8,12,TA-M292,,", , , SB",,28,1,3000,1983,2000,34000,"28-7996-TA-M292-Airport South Study (TH77, I-494, TH5)",7996,3000,104,31000,1033.333333,1033.333333
"Airport South Study (TH77, I-494, TH5)",Anoka,1.00,2000,1,8,12,TA-M292,0.200000003,", , , TH 77North Of TH 62NB",,28,1,6500,1983,2000,9150,"28-7997-TA-M292-Airport South Study (TH77, I-494, TH5)",7997,6500,104,2650,40.76923077,40.76923077
"Airport South Study (TH77, I-494, TH5)",Anoka,1.00,2000,1,8,12,TA-M292,0.200000003,", , , SB",,28,1,6500,1983,2000,9150,"28-7998-TA-M292-Airport South Study (TH77, I-494, TH5)",7998,6500,104,2650,40.76923077,40.76923077
"Airport South Study (TH77, I-494, TH5)",,1.00,2000,1,8,12,TA-M292,0.469999999,", , , I-494East Of TH 77EB",,28,1,51250,1983,2000,70500,"28-7999-TA-M292-Airport South Study (TH77, I-494, TH5)",7999,51250,104,19250,37.56097561,37.56097561
"Airport South Study (TH77, I-494, TH5)",,1.00,2000,1,8,12,TA-M292,0.469999999,", , , WB",,28,1,51250,1983,2000,70500,"28-8000-TA-M292-Airport South Study (TH77, I-494, TH5)",8000,51250,104,19250,37.56097561,37.56097561
"Airport South Study (TH77, I-494, TH5)",,1.00,2000,1,8,12,TA-M292,,", , , I-494Between TH 77EB",,28,1,41050,1983,2000,70500,"28-8001-TA-M292-Airport South Study (TH77, I-494, TH5)",8001,41050,104,29450,71.74177832,71.74177832
"Airport South Study (TH77, I-494, TH5)",,1.00,2000,1,8,12,TA-M292,,", , , WB",,28,1,41050,1983,2000,70500,"28-8002-TA-M292-Airport South Study (TH77, I-494, TH5)",8002,41050,104,29450,71.74177832,71.74177832
"Airport South Study (TH77, I-494, TH5)",,1.00,2000,1,8,12,TA-M292,0.25999999,", , , I-494West Of TH 77EB",,28,1,57250,1983,2000,82500,"28-8003-TA-M292-Airport South Study (TH77, I-494, TH5)",8003,57250,104,25250,44.10480349,44.10480349
"Airport South Study (TH77, I-494, TH5)",,1.00,2000,1,8,12,TA-M292,0.25999999,", , , WB",,28,1,57250,1983,2000,82500,"28-8004-TA-M292-Airport South Study (TH77, I-494, TH5)",8004,57250,104,25250,44.10480349,44.10480349
TH 36 at Hamline Ave,Ramsey,1.00,1983,1,8,12,TAU 3065,0.449999988,", , , TH 36West Of Hamline AveEB",,28,1,19032,1963,1983,26000,28-8005-TAU 3065-TH 36 at Hamline Ave,8005,19032,14,6968,36.61202186,36.61202186
TH 36 at Hamline Ave,Ramsey,1.00,1983,1,8,12,TAU 3065,0.449999988,", , , WB",,28,1,18532,1963,1983,26000,28-8006-TAU 3065-TH 36 at Hamline Ave,8006,18532,14,7468,40.29786316,40.29786316
TH 36 at Hamline Ave,Ramsey,1.00,1983,1,8,12,TAU 3065,0.5,", , , TH 36East Of Hamline AveEB",,28,1,19843,1963,1983,27125,28-8007-TAU 3065-TH 36 at Hamline Ave,8007,19843,14,7282,36.69807993,36.69807993
TH 36 at Hamline Ave,Ramsey,1.00,1983,1,8,12,TAU 3065,0.5,", , , WB",,28,1,19343,1963,1983,27125,28-8008-TAU 3065-TH 36 at Hamline Ave,8008,19343,14,7782,40.23160833,40.23160833
TH 36 at Hamline Ave,Ramsey,1.00,1983,1,8,12,TAU 3065,0.109999999,", , , Hamline Ave.South Of Proposed Commerce St.NB",,28,1,3657,1963,1983,5600,28-8009-TAU 3065-TH 36 at Hamline Ave,8009,3657,14,1943,53.13098168,53.13098168
TH 36 at Hamline Ave,Ramsey,1.00,1983,1,8,12,TAU 3065,0.109999999,", , , SB",,28,1,3657,1963,1983,5600,28-8010-TAU 3065-TH 36 at Hamline Ave,8010,3657,14,1943,53.13098168,53.13098168
TH 36 at Hamline Ave,Ramsey,1.00,1983,1,8,12,TAU 3065,,", , , Hamline Ave.Between Proposed Commerce StNB",,28,1,3464,1963,1983,5600,28-8011-TAU 3065-TH 36 at Hamline Ave,8011,3464,14,2136,61.66281755,61.66281755
TH 36 at Hamline Ave,Ramsey,1.00,1983,1,8,12,TAU 3065,,", , , SB",,28,1,3464,1963,1983,5600,28-8012-TAU 3065-TH 36 at Hamline Ave,8012,3464,14,2136,61.66281755,61.66281755
TH 36 at Hamline Ave,Ramsey,1.00,1983,1,8,12,TAU 3065,0.189999998,", , , Hamline Ave.North Of Proposed Commerce St.South Of Westbound TH 36 RampsNB",,28,1,3750,1963,1983,5600,28-8013-TAU 3065-TH 36 at Hamline Ave,8013,3750,14,1850,49.33333333,49.33333333
TH 36 at Hamline Ave,Ramsey,1.00,1983,1,8,12,TAU 3065,0.189999998,", , , SB",,28,1,3750,1963,1983,5600,28-8014-TAU 3065-TH 36 at Hamline Ave,8014,3750,14,1850,49.33333333,49.33333333
TH 36 at Hamline Ave,Ramsey,1.00,1983,1,8,12,TAU 3065,0.100000001,", , , Hamline Ave.Between Westbound TH 36 RampsNB",,28,1,2507,1963,1983,6500,28-8015-TAU 3065-TH 36 at Hamline Ave,8015,2507,14,3993,159.2740327,159.2740327
TH 36 at Hamline Ave,Ramsey,1.00,1983,1,8,12,TAU 3065,0.100000001,", , , SB",,28,1,2057,1963,1983,6500,28-8016-TAU 3065-TH 36 at Hamline Ave,8016,2057,14,4443,215.9941663,215.9941663
TH 36 at Hamline Ave,Ramsey,1.00,1983,1,8,12,TAU 3065,,", , , Hamline Ave.North Of Westbound TH 36 RampsNB",,28,1,3206,1963,1983,6500,28-8017-TAU 3065-TH 36 at Hamline Ave,8017,3206,14,3294,102.7448534,102.7448534
TH 36 at Hamline Ave,Ramsey,1.00,1983,1,8,12,TAU 3065,,", , , SB",,28,1,3206,1963,1983,6500,28-8018-TAU 3065-TH 36 at Hamline Ave,8018,3206,14,3294,102.7448534,102.7448534
TH 94 - Pillsbury Street To Snelling Ave in St. Paul,Ramsey,1.00,1984,1,8,12,TAU 3069,0.100000001,", , , I-94East Of Snelling(TH 51)EB",,28,1,51492,1964,1984,54700,28-8019-TAU 3069-TH 94 - Pillsbury Street To Snelling Ave in St. Paul,8019,51492,8,3208,6.230093995,6.230093995
TH 94 - Pillsbury Street To Snelling Ave in St. Paul,Ramsey,1.00,1984,1,8,12,TAU 3069,0.100000001,", , , WB",,28,1,51492,1964,1984,54700,28-8020-TAU 3069-TH 94 - Pillsbury Street To Snelling Ave in St. Paul,8020,51492,8,3208,6.230093995,6.230093995
TH 94 - Pillsbury Street To Snelling Ave in St. Paul,Ramsey,1.00,1984,1,8,12,TAU 3069,0.75999999,", , , I-94West Of Snelling (TH 51)East Of Prior AveEB",,28,1,53838,1964,1984,57300,28-8021-TAU 3069-TH 94 - Pillsbury Street To Snelling Ave in St. Paul,8021,53838,8,3462,6.430402318,6.430402318
TH 94 - Pillsbury Street To Snelling Ave in St. Paul,Ramsey,1.00,1984,1,8,12,TAU 3069,0.75999999,", , , WB",,28,1,53838,1964,1984,57300,28-8022-TAU 3069-TH 94 - Pillsbury Street To Snelling Ave in St. Paul,8022,53838,8,3462,6.430402318,6.430402318
TH 94 - Pillsbury Street To Snelling Ave in St. Paul,Ramsey,1.00,1984,1,8,12,TAU 3069,0.529999971,", , , I-94West Of Prior AveEast Of Cretin AveEB",,28,1,59146,1964,1984,57300,28-8023-TAU 3069-TH 94 - Pillsbury Street To Snelling Ave in St. Paul,8023,59146,8,-1846,-3.121090184,3.121090184
TH 94 - Pillsbury Street To Snelling Ave in St. Paul,Ramsey,1.00,1984,1,8,12,TAU 3069,0.529999971,", , , WB",,28,1,59146,1964,1984,57300,28-8024-TAU 3069-TH 94 - Pillsbury Street To Snelling Ave in St. Paul,8024,59146,8,-1846,-3.121090184,3.121090184
TH 94 - Pillsbury Street To Snelling Ave in St. Paul,Ramsey,1.00,1984,1,8,12,TAU 3069,0.200000003,", , , I-94West Of Cretin AveEB",,28,1,50598,1964,1984,57750,28-8025-TAU 3069-TH 94 - Pillsbury Street To Snelling Ave in St. Paul,8025,50598,8,7152,14.13494605,14.13494605
TH 94 - Pillsbury Street To Snelling Ave in St. Paul,Ramsey,1.00,1984,1,8,12,TAU 3069,0.200000003,", , , WB",,28,1,50598,1964,1984,57750,28-8026-TAU 3069-TH 94 - Pillsbury Street To Snelling Ave in St. Paul,8026,50598,8,7152,14.13494605,14.13494605
TH35E - TH694 To North Ramsey County Line,Ramsey,1.00,1985,1,8,12,TAU 3073,0.930000007,", , , I-35ENorth Of I-694South Of County Road ENB",,28,1,17750,1964,1985,15925,28-8027-TAU 3073-TH35E - TH694 To North Ramsey County Line,8027,17750,8,-1825,-10.28169014,10.28169014
TH35E - TH694 To North Ramsey County Line,Ramsey,1.00,1985,1,8,12,TAU 3073,0.930000007,", , , SB",,28,1,17750,1964,1985,15925,28-8028-TAU 3073-TH35E - TH694 To North Ramsey County Line,8028,17750,8,-1825,-10.28169014,10.28169014
TH35E - TH694 To North Ramsey County Line,Ramsey,1.00,1985,1,8,12,TAU 3073,2.039999962,", , , I-35ENorth Of County Road ESouth Of TH 96/100NB",,28,1,14400,1964,1985,14150,28-8029-TAU 3073-TH35E - TH694 To North Ramsey County Line,8029,14400,8,-250,-1.736111111,1.736111111
TH35E - TH694 To North Ramsey County Line,Ramsey,1.00,1985,1,8,12,TAU 3073,2.039999962,", , , SB",,28,1,14400,1964,1985,14150,28-8030-TAU 3073-TH35E - TH694 To North Ramsey County Line,8030,14400,8,-250,-1.736111111,1.736111111
TH35E - TH694 To North Ramsey County Line,Ramsey,1.00,1985,1,8,12,TAU 3073,3.099999905,", , , I-35ENorth Of TH 96/100South Of Otter Lake RoadNB",,28,1,11000,1964,1985,9025,28-8031-TAU 3073-TH35E - TH694 To North Ramsey County Line,8031,11000,8,-1975,-17.95454545,17.95454545
TH35E - TH694 To North Ramsey County Line,Ramsey,1.00,1985,1,8,12,TAU 3073,3.099999905,", , , SB",,28,1,11000,1964,1985,9025,28-8032-TAU 3073-TH35E - TH694 To North Ramsey County Line,8032,11000,8,-1975,-17.95454545,17.95454545
TH35E - TH694 To North Ramsey County Line,Ramsey,1.00,1985,1,8,12,TAU 3073,0.75,", , , I-35ENorth Of Otter Lake RoadNB",,28,1,9750,1964,1985,8225,28-8033-TAU 3073-TH35E - TH694 To North Ramsey County Line,8033,9750,8,-1525,-15.64102564,15.64102564
TH35E - TH694 To North Ramsey County Line,Ramsey,1.00,1985,1,8,12,TAU 3073,0.75,", , , SB",,28,1,9750,1964,1985,8225,28-8034-TAU 3073-TH35E - TH694 To North Ramsey County Line,8034,9750,8,-1525,-15.64102564,15.64102564
TH 96 - TH35E to TH 61,Ramsey,1.00,1985,1,8,12,TAU 3073A,0.180000007,", , , TH 96East Of I-35EWest Of Industrial Development RdEB",,28,1,8400,1966,1985,8225,28-8035-TAU 3073A-TH 96 - TH35E to TH 61,8035,8400,18,-175,-2.083333333,2.083333333
TH 96 - TH35E to TH 61,Ramsey,1.00,1985,1,8,12,TAU 3073A,0.180000007,", , , WB",,28,1,8400,1966,1985,8225,28-8036-TAU 3073A-TH 96 - TH35E to TH 61,8036,8400,18,-175,-2.083333333,2.083333333
TH 96 - TH35E to TH 61,Ramsey,1.00,1985,1,8,12,TAU 3073A,0.449999988,", , , TH 96East Of Industrial Development RdWest Of Birch lake RoadEB",,28,1,7300,1966,1985,8125,28-8037-TAU 3073A-TH 96 - TH35E to TH 61,8037,7300,18,825,11.30136986,11.30136986
TH 96 - TH35E to TH 61,Ramsey,1.00,1985,1,8,12,TAU 3073A,0.449999988,", , , WB",,28,1,7300,1966,1985,8125,28-8038-TAU 3073A-TH 96 - TH35E to TH 61,8038,7300,18,825,11.30136986,11.30136986
TH 96 - TH35E to TH 61,Ramsey,1.00,1985,1,8,12,TAU 3073A,0.209999993,", , , TH 96East Of Birch Lake RoadWest Of Otter Lake RoadEB",,28,1,3700,1966,1985,6800,28-8039-TAU 3073A-TH 96 - TH35E to TH 61,8039,3700,18,3100,83.78378378,83.78378378
TH 96 - TH35E to TH 61,Ramsey,1.00,1985,1,8,12,TAU 3073A,0.209999993,", , , WB",,28,1,3700,1966,1985,6800,28-8040-TAU 3073A-TH 96 - TH35E to TH 61,8040,3700,18,3100,83.78378378,83.78378378
TH 96 - TH35E to TH 61,Ramsey,1.00,1985,1,8,12,TAU 3073A,0.610000014,", , , TH 96East Of Otter Lake RdWest Of 4th AvenueEB",,28,1,4000,1966,1985,6050,28-8041-TAU 3073A-TH 96 - TH35E to TH 61,8041,4000,18,2050,51.25,51.25
TH 96 - TH35E to TH 61,Ramsey,1.00,1985,1,8,12,TAU 3073A,0.610000014,", , , WB",,28,1,4000,1966,1985,6050,28-8042-TAU 3073A-TH 96 - TH35E to TH 61,8042,4000,18,2050,51.25,51.25
TH 96 - TH35E to TH 61,Ramsey,1.00,1985,1,8,12,TAU 3073A,0.100000001,", , , TH 96East Of 4th AvenueWest Of 3rd AvenueEB",,28,1,5260,1966,1985,6050,28-8043-TAU 3073A-TH 96 - TH35E to TH 61,8043,5260,18,790,15.01901141,15.01901141
TH 96 - TH35E to TH 61,Ramsey,1.00,1985,1,8,12,TAU 3073A,0.100000001,", , , WB",,28,1,5260,1966,1985,6050,28-8044-TAU 3073A-TH 96 - TH35E to TH 61,8044,5260,18,790,15.01901141,15.01901141
TH 96 - TH35E to TH 61,Ramsey,1.00,1985,1,8,12,TAU 3073A,0.090000004,", , , TH 96East Of 3rd AvenueWest Of 2nd AvenueEB",,28,1,5620,1966,1985,6050,28-8045-TAU 3073A-TH 96 - TH35E to TH 61,8045,5620,18,430,7.651245552,7.651245552
TH 96 - TH35E to TH 61,Ramsey,1.00,1985,1,8,12,TAU 3073A,0.090000004,", , , WB",,28,1,5620,1966,1985,6050,28-8046-TAU 3073A-TH 96 - TH35E to TH 61,8046,5620,18,430,7.651245552,7.651245552
TH 96 - TH35E to TH 61,Ramsey,1.00,1985,1,8,12,TAU 3073A,0.100000001,", , , TH 96East Of 2nd AvenueWest Of 1st AvenueEB",,28,1,6640,1966,1985,6050,28-8047-TAU 3073A-TH 96 - TH35E to TH 61,8047,6640,18,-590,-8.885542169,8.885542169
TH 96 - TH35E to TH 61,Ramsey,1.00,1985,1,8,12,TAU 3073A,0.100000001,", , , WB",,28,1,6640,1966,1985,6050,28-8048-TAU 3073A-TH 96 - TH35E to TH 61,8048,6640,18,-590,-8.885542169,8.885542169
TH 96 - TH35E to TH 61,Ramsey,1.00,1985,1,8,12,TAU 3073A,0.059999999,", , , TH 96East Of 1st AvenueWest Of Lincoln AvenueEB",,28,1,7540,1966,1985,6050,28-8049-TAU 3073A-TH 96 - TH35E to TH 61,8049,7540,18,-1490,-19.76127321,19.76127321
TH 96 - TH35E to TH 61,Ramsey,1.00,1985,1,8,12,TAU 3073A,0.059999999,", , , WB",,28,1,7540,1966,1985,6050,28-8050-TAU 3073A-TH 96 - TH35E to TH 61,8050,7540,18,-1490,-19.76127321,19.76127321
TH 96 - TH35E to TH 61,Ramsey,1.00,1985,1,8,12,TAU 3073A,0.029999999,", , , TH 96East Of Lincoln AvenueWest Of TH 61EB",,28,1,8840,1966,1985,6050,28-8051-TAU 3073A-TH 96 - TH35E to TH 61,8051,8840,18,-2790,-31.56108597,31.56108597
TH 96 - TH35E to TH 61,Ramsey,1.00,1985,1,8,12,TAU 3073A,0.029999999,", , , WB",,28,1,8840,1966,1985,6050,28-8052-TAU 3073A-TH 96 - TH35E to TH 61,8052,8840,18,-2790,-31.56108597,31.56108597
TH61 - From I-94 to TH 212,Ramsey,1.00,1986,1,8,12,TAU 3074,0.800000012,", , , TH 61North Of East 3rd StreetSouth Of Margaret StreetNB",,28,1,5160,1964,1986,3250,28-8055-TAU 3074-TH61 - From I-94 to TH 212,8055,5160,8,-1910,-37.01550388,37.01550388
