PID,County,Rte,Log,FUN CLASS,Project Description,Project Type,Who,Year Forecast Made,"Forecast 
Method",Opening Year,OY ADT Forecast,Design Year,DY ADT Forecast,Notes,Near Actual Open Year,Near Open Yr Count,Recent Cnt Yr or Near DY,Recent or Near DY Count,Revised Design Year Reg.,Adj Rev DY Reg.,Physical Work Complete Date,,Methodology,State,Count Units,Toll Type,CLASS-from Func(check previous excel),Functional Class,Improment Type
76374,WAR,122,4.64,7,WAR-122-4.52,intersection improvement,US,2004,MR,2008,12260,2028,18540,,2006,11960,2010,11920,18418,16861,10/28/2013,,6,41,1,1,,5,2
76374,WAR,122,4.77,7,WAR-122-4.52,intersection improvement,US,2004,MR,2008,9090,2028,13380,,2006,6710,2010,6950,9524,9048,10/28/2013,,6,41,1,1,,5,2
76374,WAR,123,20.65,7,WAR-122-4.52,intersection improvement,US,2004,MR,2008,5790,2028,5930,,2006,3330,2010,3100,4476,4179,10/28/2013,,6,41,1,1,,5,2
76374,WAR,123,23.94,7,WAR-122-4.52,intersection improvement,US,2004,MR,2008,5440,2028,12200,,2006,6100,2010,6400,9419,9117,10/28/2013,,6,41,1,1,,5,2
76374,WAR,741,6.82,7,WAR-122-4.52,intersection improvement,US,2004,MR,2008,6330,2028,8460,,2006,6240,2010,7300,11442,11243,10/28/2013,,6,41,1,1,,5,2
76374,WAR,741,11.02,7,WAR-122-4.52,intersection improvement,US,2004,MR,2008,7640,2028,9530,,2006,5880,2010,6720,9940,9677,10/28/2013,,6,41,1,1,,5,2
77242,LUC,75,0.15,11,LUC-75-1.99,IJS,US,2004,MR,2008,83320,2028,91330,NB,2007,85300,2010,65300,97586,81432,#N/A,,6,41,1,1,,1,11
77242,LUC,75,0.91,11,LUC-75-1.99,IJS,US,2004,MR,2008,76990,2028,83940,NB,2007,79960,2010,63710,94286,80842,#N/A,,6,41,1,1,,1,11
77242,LUC,75,1.67,11,LUC-75-1.99,IJS,US,2004,MR,2008,69570,2028,75780,NB,2007,72550,2010,56200,88495,75038,#N/A,,6,41,1,1,,1,11
77242,LUC,75,1.99,11,LUC-75-1.99,IJS,US,2004,MR,2008,73710,2028,75510,NB,2007,79310,2010,63540,96978,82237,#N/A,,6,41,1,1,,1,11
77242,LUC,75,2.34,11,LUC-75-1.99,IJS,US,2004,MR,2008,94980,2028,95880,NB,2007,97350,2010,79840,109783,93518,#N/A,,6,41,1,1,,1,11
77242,LUC,75,3.49,11,LUC-75-1.99,IJS,US,2004,MR,2008,99950,2028,99440,NB,2007,102780,2010,84460,108605,93300,#N/A,,6,41,1,1,,1,11
77242,LUC,75,3.64,11,LUC-75-1.99,IJS,US,2004,MR,2008,96610,2028,96710,NB,2007,100760,2010,82670,106658,91601,#N/A,,6,41,1,1,,1,11
77242,LUC,75,3.99,11,LUC-75-1.99,IJS,US,2004,MR,2008,98990,2028,96100,NB,2007,105040,2010,87560,114429,98770,#N/A,,6,41,1,1,,1,11
78119,SUM,8,6.61,12,SUM-0008-09.10,IMS/IJS/IFS,US,2004,MR,2008,82070,2028,111760,,2007,76240,2010,78400,#VALUE!,#VALUE!,11/23/2009,,6,41,1,1,,1,11
78119,SUM,8,7.68,12,SUM-0008-09.10,IMS/IJS/IFS,US,2004,MR,2008,70900,2028,97320,,2007,67230,2010,70600,#VALUE!,#VALUE!,11/23/2009,,6,41,1,1,,1,11
78119,SUM,8,9.11,12,SUM-0008-09.10,IMS/IJS/IFS,US,2004,MR,2008,54480,2028,77020,,2007,52300,2010,55870,#VALUE!,#VALUE!,11/23/2009,,6,41,1,1,,1,11
78119,SUM,8,12.72,12,SUM-0008-09.10,IMS/IJS/IFS,US,2004,MR,2008,54610,2028,76610,,2007,48110,2010,52020,#VALUE!,#VALUE!,11/23/2009,,6,41,1,1,,1,11
77557,POR,14,5.2,14,POR-0014-05.20,add turn lanes,US,2004,UNK,2008,15980,2028,19300,,2007,23990,2010,19660,25490,23423,#N/A,,6,41,1,1,,3,2
77557,POR,14,5.2,14,POR-0014-05.20,add turn lanes,US,2004,UNK,2008,16200,2028,19040,,2007,23990,2010,19660,25490,23423,#N/A,,6,41,1,1,,3,2
77242,LUC,25,8.29,14,LUC-75-1.99,IJS,US,2004,MR,2008,28190,2028,29640,NB,2007,34140,2010,23240,28621,20900,#N/A,,6,41,1,1,,3,11
77242,LUC,25,8.47,14,LUC-75-1.99,IJS,US,2004,MR,2008,24050,2028,29910,NB,2007,20600,2010,17930,23739,19626,#N/A,,6,41,1,1,,3,11
76436,SUM,93,2.92,14,SUM-0619-04.73,intersection improvement,US,2004,MR,2008,16440,2028,23000,,2007,10740,2010,10280,8082,7678,9/23/2013,,6,41,1,1,,3,2
76436,SUM,93,5.15,14,SUM-0619-04.73,intersection improvement,US,2004,MR,2008,13200,2028,17680,,2007,9980,2010,10540,11479,10550,9/23/2013,,6,41,1,1,,3,2
76437,SUM,93,6.73,14,SUM-0093-06.92,major widening & intersection improvements,US,2004,MR,2008,17910,2028,31830,,2007,13740,2010,15250,17313,16702,#N/A,,6,41,1,1,,3,"2,3"
76437,SUM,93,7.06,14,SUM-0093-06.92,major widening & intersection improvements,US,2004,MR,2008,24650,2028,29140,,2007,18420,2010,20120,21240,21027,#N/A,,6,41,1,1,,3,"2,3"
77205,HAM,127,14.75,14,HAM-127-14.75,safety widening,US,2004,MR,2008,22890,2028,23340,,2009,21670,2009,21670,25020,24343,5/6/2010,,6,41,1,1,,3,3
77204,BUT,42,0,14,BUT-42-0.000,widening safety,US,2004,MR,2008,22250,2028,23540,,2007,20290,2007,20290,38066,34559,1/25/2013,,6,41,1,1,,3,3
77204,BUT,42,0,14,BUT-42-0.000,widening safety,US,2004,MR,2008,12960,2028,14420,,2007,15700,2007,15700,30963,29612,1/25/2013,,6,41,1,1,,3,3
78089,HAM,42,16.52,14,HAM-42-16.52,,US,2004,UNK,2008,28380,2028,29480,,2009,19820,2009,19820,24012,22154,1/25/2013,,6,41,1,1,,3,12
78089,BUT,42,0.00,14,HAM-42-16.52,,US,2004,UNK,2008,27860,2028,28960,,2007,20290,2007,20290,38066,34559,1/25/2013,,6,41,1,1,,3,12
78085,BUT,747,0.25,16,BUT-747-0.25,Design Designation,US,2004,UNK,2008,36600,2008,42080,,2007,30020,2007,30020,35002,30667,10/27/2009,,6,41,1,1,,4,1
77454,MIA,41,12.68,16,MIA-41-12.64,intersction redesign,US,2004,UNK,2008,11100,2028,14360,,2009,8280,2009,8280,9597,9044,9/30/2009,,6,41,1,1,,4,2
76436,SUM,619,3.85,16,SUM-0619-04.73,intersection improvement,US,2004,MR,2008,7420,2028,8920,,2007,6300,2010,6440,6817,6691,9/23/2013,,6,41,1,1,,4,2
76436,SUM,619,4.87,16,SUM-0619-04.73,intersection improvement,US,2004,MR,2008,8180,2028,9900,,2007,7960,2010,6670,8224,7208,9/23/2013,,6,41,1,1,,4,2
78088,HAM,747,2.31,16,HAM-747-2.45,,US,2004,UNK,2008,44260,2028,49680,,2009,32500,2009,32500,45246,41463,4/30/2010,,6,41,1,1,,4,12
78088,BUT,747,0.00,16,HAM-747-2.45,,US,2004,UNK,2008,36600,2028,42080,,2007,30020,2007,30020,47941,43607,4/30/2010,,6,41,1,1,,4,12
21798,HAM,27,16.87,2,HAM-27-(10.28)(16.48)(18.08),bridges,US,2005,MR,2008,26120,2028,38580,,2009,22200,2009,22200,28934,27886,8/19/2009,,6,41,1,1,,3,12
21052,LUC,2,30.23,2,LUC-2-30.23-Yndta/Techut/Hord,intersection improvements,US,2005,MR,2008,7860,2028,9720,,2007,8790,2010,8650,10552,10047,10/29/2010,,6,41,1,1,,3,2
21052,LUC,2,30.23,2,LUC-2-30.23-Yndta/Techut/Hord,intersection improvements,US,2005,MR,2008,7540,2028,9340,,2007,8790,2010,8650,10552,10047,10/29/2010,,6,41,1,1,,3,2
21052,LUC,2,31.34,2,LUC-2-30.23-Yndta/Techut/Hord,intersection improvements,US,2005,MR,2008,7120,2028,8860,,2007,8790,2010,8650,10552,10047,10/29/2010,,6,41,1,1,,3,2
21052,LUC,2,31.34,2,LUC-2-30.23-Yndta/Techut/Hord,intersection improvements,US,2005,MR,2008,7000,2028,8740,,2007,8790,2010,8650,10552,10047,10/29/2010,,6,41,1,1,,3,2
21052,LUC,2,32.35,2,LUC-2-30.23-Yndta/Techut/Hord,intersection improvements,US,2005,MR,2008,7000,2028,8660,,2007,8790,2010,8650,10552,10047,10/29/2010,,6,41,1,1,,3,2
21052,LUC,2,32.35,2,LUC-2-30.23-Yndta/Techut/Hord,intersection improvements,US,2005,MR,2008,6640,2028,8300,,2007,8790,2010,8650,10552,10047,10/29/2010,,6,41,1,1,,3,2
23833,VAN,30,10.68,2,VAN-30/224-11.24/0.00,minor rehab,US,2005,MR,2008,14970,2028,22950,,2009,12420,2009,12420,18970,17910,10/3/2008,,6,41,1,1,,3,1
75293,FRA,670,8.50,11,FRA-670-8.87,IJS,US,2005,MR,2008,107660,2028,145200,,2006,103690,2010,103490,#VALUE!,#VALUE!,6/16/2010,,6,41,1,1,,1,11
75293,FRA,670,8.76,11,FRA-670-8.87,IJS,US,2005,MR,2008,115850,2028,151840,,2006,106620,2010,111420,#VALUE!,#VALUE!,6/16/2010,,6,41,1,1,,1,11
77078,SUM,8,1.95,12,SUM-0008-01.95,bridge replacement,US,2005,MR,2008,131000,2028,141300,,2007,115720,2010,116150,145596,137794,12/9/2008,,6,41,1,1,,1,1
21798,HAM,27,10.02,14,HAM-27-(10.28)(16.48)(18.08),bridges,US,2005,MR,2008,30740,2028,34970,,2009,23600,2009,23600,23722,21681,8/19/2009,,6,41,1,1,,3,12
21798,HAM,27,14.29,14,HAM-27-(10.28)(16.48)(18.08),bridges,US,2005,MR,2008,33970,2028,47920,,2009,28180,2009,28180,40217,38815,8/19/2009,,6,41,1,1,,3,12
77730,HEN,6,11.83,14,HEN-6-11.83-Glenwood-Overpass,grade separation,US,2005,UNK,2008,2080,2028,2790,,2008,12180,2008,12180,13715,12506,11/18/2009,,6,41,1,1,,3,1
22862,STA,153,5.5,14,STA-0153-05.50,intersection improvement,US,2005,MR,2008,13780,2028,15330,,2009,9900,2009,9900,3012,2821,11/22/2012,,6,41,1,1,,3,2
76440,STA,43,10.26,14,STA-0043-11.24,intersection improvement,US,2005,MR,2008,12680,2028,13980,,2009,11460,2009,11460,9851,9607,#N/A,,6,41,1,1,,3,2
76440,STA,43,10.26,14,STA-0043-11.24,intersection improvement,US,2005,MR,2008,12700,2028,14000,,2009,11460,2009,11460,9851,9607,#N/A,,6,41,1,1,,3,2
78267,SUM,18,7.47,14,SUM-0018-07.47,intersection improvement,US,2005,MR,2008,12890,2028,13540,,2007,19020,2010,18220,23201,19608,#N/A,,6,41,1,1,,3,2
78267,SUM,18,7.47,14,SUM-0018-07.47,intersection improvement,US,2005,MR,2008,15030,2028,15680,,2007,19020,2010,18220,23201,19608,#N/A,,6,41,1,1,,3,2
23833,VAN,30,12.92,14,VAN-30/224-11.24/0.00,minor rehab,US,2005,MR,2008,11820,2028,16920,,2009,10760,2009,10760,16062,15165,10/3/2008,,6,41,1,1,,3,1
77895,HAM,50,32.14,14,HAM-50-32.14,various,US,2005,MR,2008,12370,2028,12820,,2009,9410,2009,9410,9161,8284,12/1/2008,,6,41,1,1,,3,12
20430,STA,241,11.29,14,STA-0241-12.82,widening,US,2005,UNK,2008,15630,2028,19670,,2006,13480,2009,14660,17226,17254,10/15/2009,,6,41,1,1,,3,3
20430,STA,241,14.27,14,STA-0241-12.82,widening,US,2005,UNK,2008,19110,2028,24050,,2006,11420,2009,11400,8658,8905,10/15/2009,,6,41,1,1,,3,3
76254,SUM,261,10.99,14,SUM-261-10.99,,US,2005,UNK,2008,21650,2028,28600,,2007,17940,2010,11620,12486,9210,#N/A,,6,41,1,1,,3,12
20430,STA,687,0.00,16,STA-0241-12.82,widening,US,2005,UNK,2008,14590,2028,18370,,2006,14370,2009,15990,20922,20246,10/15/2009,,6,41,1,1,,4,3
77037,MED,76,0.61,1,MED-0076-00.69,Maintenance,US,2006,RC,2008,31330,2020,39870,,2007,28040,2010,25090,35275,30757,7/14/2008,,6,41,1,1,,1,1
77037,MED,76,2.32,1,MED-0076-00.69,Maintenance,US,2006,RC,2008,30410,2020,38610,,2007,27820,2010,25530,35330,31429,7/14/2008,,6,41,1,1,,1,1
77037,MED,76,7.72,1,MED-0076-00.69,Maintenance,US,2006,RC,2008,40310,2020,50060,,2007,38470,2010,37920,48080,45488,7/14/2008,,6,41,1,1,,1,1
75417,BEL,70,12.61,1,BEL-70-12.610,Maintenance,US,2006,RC,2008,35670,2020,34040,,2008,32850,2008,32850,39746,39278,5/28/2009,,6,41,1,1,,1,1
75417,BEL,70,14.26,1,BEL-70-12.611,Maintenance,US,2006,RC,2008,33260,2020,40360,,2008,30140,2008,30140,35542,34750,5/28/2009,,6,41,1,1,,1,1
75417,BEL,70,14.45,1,BEL-70-12.612,Maintenance,US,2006,RC,2008,43290,2020,52560,,2008,39910,2008,39910,47668,46718,5/28/2009,,6,41,1,1,,1,1
77273,TUS,36,0.00,2,TUS-36-0.000,Maintenance,US,2006,RC,2008,7290,2020,8550,,2006,6800,2010,6180,7935,7117,11/14/2008,,6,41,1,1,,3,1
77273,TUS,36,1.58,2,TUS-36-0.000,Maintenance,US,2006,RC,2008,13570,2020,16350,,2006,12430,2010,12000,15874,14560,11/14/2008,,6,41,1,1,,3,1
77273,TUS,36,3.56,2,TUS-36-0.000,Maintenance,US,2006,RC,2008,5430,2020,6430,,2006,4910,2010,4720,5334,5086,11/14/2008,,6,41,1,1,,3,1
25654,WAY,250,26.02,2,WAY-0094-00.00,Maintenance,US,2006,RC,2008,6640,2020,7630,,2009,5350,2009,5350,6015,5640,9/5/2008,,6,41,1,1,,3,1
25654,WAY,250,26.26,2,WAY-0094-00.00,Maintenance,US,2006,RC,2008,8300,2020,10030,,2009,5350,2009,5350,6631,5692,9/5/2008,,6,41,1,1,,3,1
25654,WAY,250,26.39,2,WAY-0094-00.00,Maintenance,US,2006,RC,2008,6450,2020,7660,,2009,5350,2009,5350,6337,5969,9/5/2008,,6,41,1,1,,3,1
18629,MED,224,0.00,2,ASD-0224-11.07,Maintenance,US,2006,RC,2008,5690,2020,6950,,2007,4210,2010,4140,5000,4413,9/19/2008,,6,41,1,1,,3,1
18629,MED,224,2.43,2,ASD-0224-11.08,Maintenance,US,2006,RC,2008,6440,2020,8070,,2007,4880,2010,4760,6331,5496,9/19/2008,,6,41,1,1,,3,1
77284,LOR,20,0,2,HUR-0020-16.35,Maintenance,US,2006,RC,2008,7300,2020,9240,,2008,5450,2008,5450,7753,6842,10/31/2008,,6,41,1,1,,3,1
77284,LOR,20,2.05,2,HUR-0020-16.35,Maintenance,US,2006,RC,2008,9810,2020,12740,,2008,7120,2008,7120,10858,9559,10/31/2008,,6,41,1,1,,3,1
80176,RIC,13,0,2,RIC-0013-00.00,Maintenance,US,2006,RC,2008,5420,2020,6210,,2008,4320,2008,4320,4858,4447,7/23/2008,,6,41,1,1,,3,1
80176,RIC,13,3.88,2,RIC-0013-00.00,Maintenance,US,2006,RC,2008,8600,2020,10660,,2008,7680,2008,7680,10069,9567,7/23/2008,,6,41,1,1,,3,1
18629,ASD,224,6.80,2,ASD-0224-11.05,Maintenance,US,2006,RC,2008,4590,2020,5170,,2009,3500,2009,3500,3419,3139,9/19/2008,,6,41,1,1,,3,1
18629,ASD,224,11.13,2,ASD-0224-11.06,Maintenance,US,2006,RC,2008,5110,2020,6050,,2009,4060,2009,4060,4913,4337,9/19/2008,,6,41,1,1,,3,1
25672,HUR,224,0,2,HUR-0224-00.00,Maintenance,US,2006,RC,2008,4540,2020,4700,,2009,2850,2009,2850,2650,2172,10/23/2008,,6,41,1,1,,3,1
25672,HUR,224,8.38,2,HUR-0224-00.00,Maintenance,US,2006,RC,2008,3980,2020,4040,,2009,2860,2009,2860,2304,2042,10/23/2008,,6,41,1,1,,3,1
25672,HUR,224,16.35,2,HUR-0224-00.00,Maintenance,US,2006,RC,2008,5790,2020,6520,,2009,3760,2009,3760,3688,3075,10/23/2008,,6,41,1,1,,3,1
25672,HUR,224,17.36,2,HUR-0224-00.00,Maintenance,US,2006,RC,2008,4240,2020,4550,,2009,3050,2009,3050,2958,2586,10/23/2008,,6,41,1,1,,3,1
25672,HUR,224,18.63,2,HUR-0224-00.00,Maintenance,US,2006,RC,2008,4400,2020,5180,,2009,3000,2009,3000,3674,3097,10/23/2008,,6,41,1,1,,3,1
77284,HUR,20,17.82,2,HUR-0020-16.35,Maintenance,US,2006,RC,2008,6570,2020,7490,,2009,5380,2009,5380,5731,5359,10/31/2008,,6,41,1,1,,3,1
77284,HUR,20,24.69,2,HUR-0020-16.35,Maintenance,US,2006,RC,2008,6270,2020,7500,,2009,5240,2009,5240,5496,5315,10/31/2008,,6,41,1,1,,3,1
77284,HUR,20,25.61,2,HUR-0020-16.35,Maintenance,US,2006,RC,2008,7850,2020,9290,,2009,6470,2009,6470,7591,7045,10/31/2008,,6,41,1,1,,3,1
77284,HUR,20,25.74,2,HUR-0020-16.35,Maintenance,US,2006,RC,2008,6440,2020,7700,,2009,4960,2009,4960,6168,5507,10/31/2008,,6,41,1,1,,3,1
77284,HUR,20,26.01,2,HUR-0020-16.35,Maintenance,US,2006,RC,2008,6550,2020,8050,,2009,4960,2009,4960,6456,5716,10/31/2008,,6,41,1,1,,3,1
78483,ERI,2,18.31,2,ERI-0002-20.10,Maintenancen,US,2006,RC,2008,28770,2020,39290,,2006,20790,2010,23210,#VALUE!,#VALUE!,7/29/2008,,6,41,1,1,,3,1
78483,ERI,2,20.83,2,ERI-0002-20.10,Maintenancen,US,2006,RC,2008,28040,2020,37850,,2006,20230,2010,22600,31071,28396,7/29/2008,,6,41,1,1,,3,1
78483,ERI,2,22.22,2,ERI-0002-20.10,Maintenancen,US,2006,RC,2008,27080,2020,36800,,2006,19910,2010,22200,31006,28360,7/29/2008,,6,41,1,1,,3,1
77055,CLA,42,5.26,6,CLA-41-3.86,Intersection Improvement,US,2006,MR,2008,3710,2028,5700,,2008,2900,2008,2900,4238,4349,#N/A,,6,41,1,1,,4,2
77055,CLA,42,5.96,6,CLA-41-3.86,Intersection Improvement,US,2006,MR,2008,2830,2028,3050,,2008,2910,2008,2910,2352,2721,#N/A,,6,41,1,1,,4,2
77564,FAY,22,16.58,6,FAY-22-16.580,Maintenance,US,2006,RC,2008,13320,2028,19970,Update Opening/Recent,2007,4380,2007,4380,4042,4160,9/4/2009,,6,41,1,1,,4,1
25663,MED,83,12.85,6,LOR-0057-00.00,Maintenance,US,2006,RC,2008,6430,2020,7680,,2007,4730,2010,5420,5972,5905,9/30/2008,,6,41,1,1,,4,1
25663,LOR,57,4.87,6,LOR-0057-00.00,Maintenance,US,2006,RC,2008,8170,2020,9970,,2008,7110,2008,7110,8658,8273,9/30/2008,,6,41,1,1,,4,1
25663,LOR,83,0.00,6,LOR-0057-00.00,Maintenance,US,2006,RC,2008,6080,2020,7360,,2008,4730,2008,4730,5638,5164,9/30/2008,,6,41,1,1,,4,1
25663,LOR,83,2.55,6,LOR-0057-00.00,Maintenance,US,2006,RC,2008,9290,2020,11560,,2008,7780,2008,7780,9634,9103,9/30/2008,,6,41,1,1,,4,1
77308,RIC,545,7.92,7,RIC-0545-08.71,Bridge Replacement,US,2006,MR,2008,2540,2028,3060,,2008,2140,2008,2140,2948,2762,7/10/2008,,6,41,1,1,,5,1
77055,CLA,41,4.14,7,CLA-41-3.86,Intersection Improvement,US,2006,MR,2008,3940,2028,4950,,2008,3440,2008,3440,4379,4244,#N/A,,6,41,1,1,,5,2
77055,CLA,41,4.46,7,CLA-41-3.86,Intersection Improvement,US,2006,MR,2008,5320,2028,8300,,2008,4660,2008,4660,5448,5107,#N/A,,6,41,1,1,,5,2
77055,CLA,41,4.14,7,CLA-41-3.86,Intersection Improvement,US,2006,MR,2008,3730,2028,4530,,2008,3440,2008,3440,4379,4244,#N/A,,6,41,1,1,,5,2
77055,CLA,41,4.14,7,CLA-41-3.86,Intersection Improvement,US,2006,MR,2008,3410,2028,4210,,2008,3440,2008,3440,4379,4244,#N/A,,6,41,1,1,,5,2
25666,ASD,42,9.43,7,ASD-0042-09.43,Maintenance,US,2006,RC,2008,4710,2020,4930,,2009,3130,2009,3130,3018,2592,12/17/2008,,6,41,1,1,,5,1
25666,ASD,42,13.40,7,ASD-0042-09.43,Maintenance,US,2006,RC,2008,3300,2020,3810,,2009,2250,2009,2250,2298,2076,12/17/2008,,6,41,1,1,,5,1
25666,ASD,42,14.90,7,ASD-0042-09.43,Maintenance,US,2006,RC,2008,2990,2020,3240,,2009,2230,2009,2230,2857,2481,12/17/2008,,6,41,1,1,,5,1
25671,ASD,604,0.00,7,ASD-0604-00.00,Maintenance,US,2006,RC,2008,760,2020,940,,2009,570,2009,570,725,668,5/11/2009,,6,41,1,1,,5,1
25673,ASD,89,12.15,7,ASD-0089-12.15,Maintenance,US,2006,RC,2008,2790,2020,3320,,2009,2250,2009,2250,2748,2568,8/26/2008,,6,41,1,1,,5,1
25673,ASD,89,15.71,7,ASD-0089-12.15,Maintenance,US,2006,RC,2008,2550,2020,3240,,2009,2480,2009,2480,2925,2816,8/26/2008,,6,41,1,1,,5,1
25673,ASD,302,0.00,7,ASD-0089-12.15,Maintenance,US,2006,RC,2008,1430,2020,1880,,2009,1000,2009,1000,1422,1257,8/26/2008,,6,41,1,1,,5,1
25673,ASD,302,4.12,7,ASD-0089-12.15,Maintenance,US,2006,RC,2008,1070,2020,1350,,2009,870,2009,870,1095,1029,8/26/2008,,6,41,1,1,,5,1
79935,PIC,56,23.22,7,PIC-56-25.86,Maintenance,US,2006,RC,2008,5540,2028,8280,,2007,4400,2011,3550,4351,3707,12/17/2009,,6,41,1,1,,5,1
79935,PIC,56,33.33,7,PIC-56-25.86,Maintenance,US,2006,RC,2008,7490,2028,10200,,2007,6020,2011,3440,4143,2478,12/17/2009,,6,41,1,1,,5,1
25654,WAY,94,0,7,WAY-0094-00.00,Maintenance,US,2006,RC,2008,7590,2020,7710,"Mt. Eaton, different counts used for forecast than TSR ",2009,1170,2009,1170,1314,1281,9/5/2008,,6,41,1,1,,5,1
25654,WAY,94,0.25,7,WAY-0094-00.00,Maintenance,US,2006,RC,2008,1340,2020,1600,,2009,1170,2009,1170,1314,1281,9/5/2008,,6,41,1,1,,5,1
25654,WAY,94,6.71,7,WAY-0094-00.00,Maintenance,US,2006,RC,2008,2250,2020,2440,,2009,2230,2009,2230,2492,2445,9/5/2008,,6,41,1,1,,5,1
25654,WAY,94,7.13,7,WAY-0094-00.00,Maintenance,US,2006,RC,2008,4370,2020,5080,,2009,3280,2009,3280,4668,4061,9/5/2008,,6,41,1,1,,5,1
25654,WAY,241,0,7,WAY-0094-00.00,Maintenance,US,2006,RC,2008,2740,2020,3630,,2009,2900,2009,2900,3744,3765,9/5/2008,,6,41,1,1,,5,1
25654,WAY,241,2.58,7,WAY-0094-00.00,Maintenance,US,2006,RC,2008,3990,2020,5100,,2009,3660,2009,3660,4520,4434,9/5/2008,,6,41,1,1,,5,1
25654,WAY,241,2.88,7,WAY-0094-00.00,Maintenance,US,2006,RC,2008,3260,2020,4440,,2009,2590,2009,2590,3898,3496,9/5/2008,,6,41,1,1,,5,1
25654,WAY,241,2.92,7,WAY-0094-00.00,Maintenance,US,2006,RC,2008,3200,2020,3970,,2009,2590,2009,2590,3419,3091,9/5/2008,,6,41,1,1,,5,1
25654,WAY,241,3.07,7,WAY-0094-00.00,Maintenance,US,2006,RC,2008,3320,2020,4390,,2009,2590,2009,2590,3749,3337,9/5/2008,,6,41,1,1,,5,1
25671,WAY,539,8.24,7,ASD-0604-00.00,Maintenance,US,2006,RC,2008,1500,2020,1700,,2009,1460,2009,1460,1514,1545,5/11/2009,,6,41,1,1,,5,1
25671,WAY,604,19.68,7,ASD-0604-00.00,Maintenance,US,2006,RC,2008,1740,2020,2030,,2009,1380,2009,1380,1563,1463,5/11/2009,,6,41,1,1,,5,1
25703,WAY,302,1.52,7,WAY-0003-17.69,Maintenance,US,2006,RC,2008,11060,2020,11580,,2009,7680,2009,7680,6846,6120,#N/A,,6,41,1,1,,5,1
25703,WAY,302,2.58,7,WAY-0003-17.69,Maintenance,US,2006,RC,2008,7240,2020,7500,,2009,4690,2009,4690,6596,5218,#N/A,,6,41,1,1,,5,1
18624,CRA,19,23.31,7,CRA-0019-23.31,Maintenance,US,2006,RC,2008,1200,2020,1300,,2007,1060,2010,940,978,903,#N/A,,6,41,1,1,,5,1
18624,CRA,19,25.32,7,CRA-0019-23.31,Maintenance,US,2006,RC,2008,1000,2020,1110,,2007,860,2010,810,846,785,#N/A,,6,41,1,1,,5,1
80181,ERI,101,0,7,ERI-101/269-0.00/4.26/7.96,Maintenance,US,2006,RC,2008,4160,2020,4930,,2006,4420,2010,4050,4811,4604,7/23/2008,,6,41,1,1,,5,1
80181,ERI,269,4.11,7,ERI-101/269-0.00/4.26/7.96,Maintenance,US,2006,RC,2008,4530,2020,5570,,2006,3240,2010,3540,3936,3725,7/23/2008,,6,41,1,1,,5,1
18629,MED,421,0.00,7,ASD-0224-11.09,Maintenance,US,2006,RC,2008,2070,2020,2300,,2007,1750,2010,1810,1408,1494,9/19/2008,,6,41,1,1,,5,1
18629,MED,421,1.05,7,ASD-0224-11.10,Maintenance,US,2006,RC,2008,5640,2020,6210,,2007,5150,2010,5330,5506,5480,9/19/2008,,6,41,1,1,,5,1
18629,MED,421,2.18,7,ASD-0224-11.11,Maintenance,US,2006,RC,2008,5550,2020,5770,,2007,4610,2010,4610,4127,4044,9/19/2008,,6,41,1,1,,5,1
25663,LOR,57,0.00,7,LOR-0057-00.00,Maintenance,US,2006,RC,2008,1320,2020,1490,,2008,1150,2008,1150,1354,1269,9/30/2008,,6,41,1,1,,5,1
25663,LOR,57,2.80,7,LOR-0057-00.00,Maintenance,US,2006,RC,2008,4010,2020,4810,,2008,3470,2008,3470,4166,3966,9/30/2008,,6,41,1,1,,5,1
25663,LOR,303,18.76,7,LOR-0057-00.00,Maintenance,US,2006,RC,2008,4010,2020,5190,,2008,3340,2008,3340,4770,4415,9/30/2008,,6,41,1,1,,5,1
25378,CLE,132,0,7,CLE-132-0.00,Maintenance and intersection improvement,US,2006,MR,2008,3240,2020,4700,,2006,2990,2011,2870,1496,1950,10/30/2008,,6,41,1,1,,5,"1,2"
25671,WAY,604,4.19,8,ASD-0604-00.00,Maintenance,US,2006,RC,2008,1190,2020,1360,,2009,1120,2009,1120,1140,1161,5/11/2009,,6,41,1,1,,6,1
25671,WAY,604,7.61,8,ASD-0604-00.00,Maintenance,US,2006,RC,2008,1670,2020,1900,,2009,1570,2009,1570,1823,1771,5/11/2009,,6,41,1,1,,6,1
25671,WAY,604,12.40,8,ASD-0604-00.00,Maintenance,US,2006,RC,2008,2680,2020,3300,,2009,1690,2009,1690,2119,1819,5/11/2009,,6,41,1,1,,6,1
18946,MED,606,3.37,8,MED-0606-03.37,Maintenance,US,2006,MR,2008,1570,2028,2250,,2007,1520,2010,1310,1553,1389,6/29/2009,,6,41,1,1,,6,1
80102,MOT,675,2.10,11,MOT-48-4.33,IMS,US,2006,MR,2008,44610,2028,56360,,2009,41610,2009,41610,#VALUE!,#VALUE!,12/26/2008,,6,41,1,1,,1,11
80102,MOT,675,2.33,11,MOT-48-4.33,IMS,US,2006,MR,2008,68880,2028,82550,,2009,66090,2009,66090,#VALUE!,#VALUE!,12/26/2008,,6,41,1,1,,1,11
80102,MOT,675,4.47,11,MOT-48-4.33,IMS,US,2006,MR,2008,58940,2028,71470,,2009,57390,2009,57390,#VALUE!,#VALUE!,12/26/2008,,6,41,1,1,,1,11
