AdjustedForecast,BriefDescription,Count,County,ForecastMethodology,ForecastYear,ForecastYearType,FunctionalClass,ImprovementType,InternalProjectID,Length_miles,SegmentDescription,SegmentID,State,TollType,TrafficForecast,YearForecastProduced,Year_ofObservation,main_ProjectInformation_ProjectID,main_TrafficForecast_ProjectID,Error,PercentError,AbsPE
8340,TH61 - From I-94 to TH 212,3250,Ramsey,1,1986,1,8,12,TAU 3074,,", , , TH 61North Of East 7th StreetNB",,28,1,8340,1964,1986,28-8061-TAU 3074-TH61 - From I-94 to TH 212,8061,-5090,-61.03117506,61.03117506
8340,TH61 - From I-94 to TH 212,3250,Ramsey,1,1986,1,8,12,TAU 3074,,", , , SB",,28,1,8340,1964,1986,28-8062-TAU 3074-TH61 - From I-94 to TH 212,8062,-5090,-61.03117506,61.03117506
12850,TH61 - From TH36 to .4 mi North Of County Road C,11450,Ramsey,1,1988,1,8,12,TAU 3074A,0.170000002,", , , TH 61South Of County Road C RampsNB",,28,1,12850,1965,1988,28-8063-TAU 3074A-TH61 - From TH36 to .4 mi North Of County Road C,8063,-1400,-10.89494163,10.89494163
12850,TH61 - From TH36 to .4 mi North Of County Road C,11450,Ramsey,1,1988,1,8,12,TAU 3074A,0.170000002,", , , SB",,28,1,12850,1965,1988,28-8064-TAU 3074A-TH61 - From TH36 to .4 mi North Of County Road C,8064,-1400,-10.89494163,10.89494163
9175,TH61 - From TH36 to .4 mi North Of County Road C,11450,Ramsey,1,1988,1,8,12,TAU 3074A,,", , , TH 61Between County Road C RampsNB",,28,1,9175,1965,1988,28-8065-TAU 3074A-TH61 - From TH36 to .4 mi North Of County Road C,8065,2275,24.79564033,24.79564033
9175,TH61 - From TH36 to .4 mi North Of County Road C,11450,Ramsey,1,1988,1,8,12,TAU 3074A,,", , , SB",,28,1,9175,1965,1988,28-8066-TAU 3074A-TH61 - From TH36 to .4 mi North Of County Road C,8066,2275,24.79564033,24.79564033
10200,TH61 - From TH36 to .4 mi North Of County Road C,11250,Ramsey,1,1988,1,8,12,TAU 3074A,0.200000003,", , , TH 61North Of County Road C RampsNB",,28,1,10200,1965,1988,28-8067-TAU 3074A-TH61 - From TH36 to .4 mi North Of County Road C,8067,1050,10.29411765,10.29411765
10200,TH61 - From TH36 to .4 mi North Of County Road C,11250,Ramsey,1,1988,1,8,12,TAU 3074A,0.200000003,", , , SB",,28,1,10200,1965,1988,28-8068-TAU 3074A-TH61 - From TH36 to .4 mi North Of County Road C,8068,1050,10.29411765,10.29411765
2600,TH8 - From Northeastern Junction Of I-35W to Stinson Blvd.,6000,,1,1984,1,8,12,TAU 3075,0.370000005,", , , TH 8East Of St. Anthony BoulevardWest Of County Road CWB",,28,1,2600,1964,1984,28-8073-TAU 3075-TH8 - From Northeastern Junction Of I-35W to Stinson Blvd.,8073,3400,130.7692308,130.7692308
2600,TH8 - From Northeastern Junction Of I-35W to Stinson Blvd.,6000,,1,1984,1,8,12,TAU 3075,0.370000005,", , , EB",,28,1,2600,1964,1984,28-8074-TAU 3075-TH8 - From Northeastern Junction Of I-35W to Stinson Blvd.,8074,3400,130.7692308,130.7692308
10700,Half Cloverleaf Interchange At TH 51 and County Road B-2,12400,Ramsey,1,1980,1,8,12,TAU 3076,0.270000011,", , , TH 51North of County Road B-2NB",,28,1,10700,1964,1980,28-8075-TAU 3076-Half Cloverleaf Interchange At TH 51 and County Road B-2,8075,1700,15.88785047,15.88785047
10700,Half Cloverleaf Interchange At TH 51 and County Road B-2,12400,Ramsey,1,1980,1,8,12,TAU 3076,0.270000011,", , , SB",,28,1,10700,1964,1980,28-8076-TAU 3076-Half Cloverleaf Interchange At TH 51 and County Road B-2,8076,1700,15.88785047,15.88785047
14990,Half Cloverleaf Interchange At TH 51 and County Road B-2,13600,Ramsey,1,1980,1,8,12,TAU 3076,0.230000004,", , , TH 51South Of County Road B-2NB",,28,1,14990,1964,1980,28-8077-TAU 3076-Half Cloverleaf Interchange At TH 51 and County Road B-2,8077,-1390,-9.272848566,9.272848566
14990,Half Cloverleaf Interchange At TH 51 and County Road B-2,13600,Ramsey,1,1980,1,8,12,TAU 3076,0.230000004,", , , SB",,28,1,14990,1964,1980,28-8078-TAU 3076-Half Cloverleaf Interchange At TH 51 and County Road B-2,8078,-1390,-9.272848566,9.272848566
2590,Half Cloverleaf Interchange At TH 51 and County Road B-2,3250,Ramsey,1,1980,1,8,12,TAU 3076,0.170000002,", , , County Road B-2East Of TH 51EB",,28,1,2590,1964,1980,28-8079-TAU 3076-Half Cloverleaf Interchange At TH 51 and County Road B-2,8079,660,25.48262548,25.48262548
2590,Half Cloverleaf Interchange At TH 51 and County Road B-2,3250,Ramsey,1,1980,1,8,12,TAU 3076,0.170000002,", , , WB",,28,1,2590,1964,1980,28-8080-TAU 3076-Half Cloverleaf Interchange At TH 51 and County Road B-2,8080,660,25.48262548,25.48262548
5700,Half Cloverleaf Interchange At TH 51 and County Road B-2,3900,Ramsey,1,1980,1,8,12,TAU 3076,0.150000006,", , , County Road B-2West Of TH 51EB",,28,1,5700,1964,1980,28-8081-TAU 3076-Half Cloverleaf Interchange At TH 51 and County Road B-2,8081,-1800,-31.57894737,31.57894737
5700,Half Cloverleaf Interchange At TH 51 and County Road B-2,3900,Ramsey,1,1980,1,8,12,TAU 3076,0.150000006,", , , WB",,28,1,5700,1964,1980,28-8082-TAU 3076-Half Cloverleaf Interchange At TH 51 and County Road B-2,8082,-1800,-31.57894737,31.57894737
2530,TH 5 - Toronto Avenue to Banfil Street in St. Paul,7150,Ramsey,1,1985,1,8,12,TAU 3077,0.360000014,", , , TH 5North of Jefferson AvenueSouth Of St. Clair AvenueNB",,28,1,2530,1965,1985,28-8087-TAU 3077-TH 5 - Toronto Avenue to Banfil Street in St. Paul,8087,4620,182.6086957,182.6086957
2530,TH 5 - Toronto Avenue to Banfil Street in St. Paul,7150,Ramsey,1,1985,1,8,12,TAU 3077,0.360000014,", , , SB",,28,1,2530,1965,1985,28-8088-TAU 3077-TH 5 - Toronto Avenue to Banfil Street in St. Paul,8088,4620,182.6086957,182.6086957
1050,TH 5 - Toronto Avenue to Banfil Street in St. Paul,7150,Ramsey,1,1985,1,8,12,TAU 3077,,", , , TH 5Between St. Clair AvenueNB",,28,1,1050,1965,1985,28-8089-TAU 3077-TH 5 - Toronto Avenue to Banfil Street in St. Paul,8089,6100,580.952381,580.952381
1050,TH 5 - Toronto Avenue to Banfil Street in St. Paul,7150,Ramsey,1,1985,1,8,12,TAU 3077,,", , , SB",,28,1,1050,1965,1985,28-8090-TAU 3077-TH 5 - Toronto Avenue to Banfil Street in St. Paul,8090,6100,580.952381,580.952381
1980,TH 5 - Toronto Avenue to Banfil Street in St. Paul,9425,Ramsey,1,1985,1,8,12,TAU 3077,0.100000001,", , , TH 5North Of St. Clair AvenueNB",,28,1,1980,1965,1985,28-8091-TAU 3077-TH 5 - Toronto Avenue to Banfil Street in St. Paul,8091,7445,376.010101,376.010101
1980,TH 5 - Toronto Avenue to Banfil Street in St. Paul,9425,Ramsey,1,1985,1,8,12,TAU 3077,0.100000001,", , , SB",,28,1,1980,1965,1985,28-8092-TAU 3077-TH 5 - Toronto Avenue to Banfil Street in St. Paul,8092,7445,376.010101,376.010101
22400,"TH 280 - Kasota Ave Interchange, and West Frontage Rd, and Connecting Ramps",25500,Ramsey,1,1986,1,8,12,TAU 3078,0.300000012,", , , TH 280South Of Kasota AvenueNB",,28,1,22400,1965,1986,"28-8093-TAU 3078-TH 280 - Kasota Ave Interchange, and West Frontage Rd, and Connecting Ramps",8093,3100,13.83928571,13.83928571
22400,"TH 280 - Kasota Ave Interchange, and West Frontage Rd, and Connecting Ramps",25500,Ramsey,1,1986,1,8,12,TAU 3078,0.300000012,", , , SB",,28,1,22400,1965,1986,"28-8094-TAU 3078-TH 280 - Kasota Ave Interchange, and West Frontage Rd, and Connecting Ramps",8094,3100,13.83928571,13.83928571
19950,"TH 280 - Kasota Ave Interchange, and West Frontage Rd, and Connecting Ramps",23000,Ramsey,1,1986,1,8,12,TAU 3078,0.219999999,", , , TH 280North Of Kasota AvenueSouth Of Bourne AvenueNB",,28,1,19950,1965,1986,"28-8095-TAU 3078-TH 280 - Kasota Ave Interchange, and West Frontage Rd, and Connecting Ramps",8095,3050,15.28822055,15.28822055
19950,"TH 280 - Kasota Ave Interchange, and West Frontage Rd, and Connecting Ramps",23000,Ramsey,1,1986,1,8,12,TAU 3078,0.219999999,", , , SB",,28,1,19950,1965,1986,"28-8096-TAU 3078-TH 280 - Kasota Ave Interchange, and West Frontage Rd, and Connecting Ramps",8096,3050,15.28822055,15.28822055
19800,"TH 280 - Kasota Ave Interchange, and West Frontage Rd, and Connecting Ramps",21000,Ramsey,1,1986,1,8,12,TAU 3078,0.360000014,", , , TH 280North of Borune AvenueSouth Of Como Avenue ExitsNB",,28,1,19800,1965,1986,"28-8097-TAU 3078-TH 280 - Kasota Ave Interchange, and West Frontage Rd, and Connecting Ramps",8097,1200,6.060606061,6.060606061
19800,"TH 280 - Kasota Ave Interchange, and West Frontage Rd, and Connecting Ramps",21000,Ramsey,1,1986,1,8,12,TAU 3078,0.360000014,", , , SB",,28,1,19800,1965,1986,"28-8098-TAU 3078-TH 280 - Kasota Ave Interchange, and West Frontage Rd, and Connecting Ramps",8098,1200,6.060606061,6.060606061
19400,"TH 280 - Kasota Ave Interchange, and West Frontage Rd, and Connecting Ramps",21000,Ramsey,1,1986,1,8,12,TAU 3078,0.150000006,", , , TH 280North Of Como Avenue ExitsSouth Of Como AvenueNB",,28,1,19400,1965,1986,"28-8099-TAU 3078-TH 280 - Kasota Ave Interchange, and West Frontage Rd, and Connecting Ramps",8099,1600,8.24742268,8.24742268
19400,"TH 280 - Kasota Ave Interchange, and West Frontage Rd, and Connecting Ramps",21000,Ramsey,1,1986,1,8,12,TAU 3078,0.150000006,", , , SB",,28,1,19400,1965,1986,"28-8100-TAU 3078-TH 280 - Kasota Ave Interchange, and West Frontage Rd, and Connecting Ramps",8100,1600,8.24742268,8.24742268
4545,TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,9400,Scott,1,1982,1,8,12,PSU 3203A,0.200000003,", , , TH 101West Of SAR 13EB",,28,1,4545,1962,1982,28-8101-PSU 3203A-TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,8101,4855,106.8206821,106.8206821
4545,TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,9400,Scott,1,1982,1,8,12,PSU 3203A,0.200000003,", , , WB",,28,1,4545,1962,1982,28-8102-PSU 3203A-TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,8102,4855,106.8206821,106.8206821
4635,TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,10850,Scott,1,1982,1,8,12,PSU 3203A,5.010000229,", , , TH 101East Of SAR 13West Of SAR 19EB",,28,1,4635,1962,1982,28-8103-PSU 3203A-TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,8103,6215,134.0884574,134.0884574
4635,TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,10850,Scott,1,1982,1,8,12,PSU 3203A,5.010000229,", , , WB",,28,1,4635,1962,1982,28-8104-PSU 3203A-TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,8104,6215,134.0884574,134.0884574
4735,TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,12450,Scott,1,1982,1,8,12,PSU 3203A,1.860000014,", , , TH 101East Of SAR 19West Of TH 13EB",,28,1,4735,1962,1982,28-8105-PSU 3203A-TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,8105,7715,162.9355861,162.9355861
4735,TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,12450,Scott,1,1982,1,8,12,PSU 3203A,1.860000014,", , , WB",,28,1,4735,1962,1982,28-8106-PSU 3203A-TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,8106,7715,162.9355861,162.9355861
7295,TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,14200,Dakota,1,1982,1,8,12,PSU 3203A,,", , , TH 101East Of TH 13West Of Township RoadEB",,28,1,7295,1962,1982,28-8107-PSU 3203A-TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,8107,6905,94.65387252,94.65387252
7295,TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,14200,Dakota,1,1982,1,8,12,PSU 3203A,,", , , WB",,28,1,7295,1962,1982,28-8108-PSU 3203A-TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,8108,6905,94.65387252,94.65387252
2840,TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,5750,Dakota,1,1982,1,8,12,PSU 3203A,0.25,", , , TH 13South Of TH 101NB",,28,1,2840,1962,1982,28-8109-PSU 3203A-TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,8109,2910,102.4647887,102.4647887
2840,TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,5750,Dakota,1,1982,1,8,12,PSU 3203A,0.25,", , , SB",,28,1,2840,1962,1982,28-8110-PSU 3203A-TH101/13 - West City line of Shakopee to .21 miles West of City Line of Savage,8110,2910,102.4647887,102.4647887
4735,TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,12450,Dakota,1,1982,1,8,12,PSU 3203B,0.200000003,", , , TH101West Of TH 13EB",,28,1,4735,1962,1982,28-8111-PSU 3203B-TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,8111,7715,162.9355861,162.9355861
4735,TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,12450,Dakota,1,1982,1,8,12,PSU 3203B,0.200000003,", , , WB",,28,1,4735,1962,1982,28-8112-PSU 3203B-TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,8112,7715,162.9355861,162.9355861
7295,TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,14200,Dakota,1,1982,1,8,12,PSU 3203B,1.370000005,", , , TH13East Of TH 13West Of CSAH 31EB",,28,1,7295,1962,1982,28-8113-PSU 3203B-TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,8113,6905,94.65387252,94.65387252
7295,TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,14200,Dakota,1,1982,1,8,12,PSU 3203B,1.370000005,", , , WB",,28,1,7295,1962,1982,28-8114-PSU 3203B-TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,8114,6905,94.65387252,94.65387252
9525,TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,14200,Dakota,1,1982,1,8,12,PSU 3203B,1.220000029,", , , TH13East Of CSAH 31West OF CSAH 106EB",,28,1,9525,1962,1982,28-8115-PSU 3203B-TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,8115,4675,49.08136483,49.08136483
9525,TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,14200,Dakota,1,1982,1,8,12,PSU 3203B,1.220000029,", , , WB",,28,1,9525,1962,1982,28-8116-PSU 3203B-TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,8116,4675,49.08136483,49.08136483
9400,TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,12900,Dakota,1,1982,1,8,12,PSU 3203B,1.100000024,", , , TH13East Of CSAH 106West Of CSAH 17EB",,28,1,9400,1962,1982,28-8117-PSU 3203B-TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,8117,3500,37.23404255,37.23404255
9400,TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,12900,Dakota,1,1982,1,8,12,PSU 3203B,1.100000024,", , , WB",,28,1,9400,1962,1982,28-8118-PSU 3203B-TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,8118,3500,37.23404255,37.23404255
10915,TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,15500,Dakota,1,1982,1,8,12,PSU 3203B,0.839999974,", , , TH13East Of CSAH 17West of I-35WEB",,28,1,10915,1962,1982,28-8119-PSU 3203B-TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,8119,4585,42.00641319,42.00641319
10915,TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,15500,Dakota,1,1982,1,8,12,PSU 3203B,0.839999974,", , , WB",,28,1,10915,1962,1982,28-8120-PSU 3203B-TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,8120,4585,42.00641319,42.00641319
2840,TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,5750,Dakota,1,1982,1,8,12,PSU 3203B,0.25,", , , TH 13South Of TH 101NB",,28,1,2840,1962,1982,28-8121-PSU 3203B-TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,8121,2910,102.4647887,102.4647887
2840,TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,5750,Dakota,1,1982,1,8,12,PSU 3203B,0.25,", , , SB",,28,1,2840,1962,1982,28-8122-PSU 3203B-TH13 - TH101 West Of Savage To .75 Mi West Of I-35W,8122,2910,102.4647887,102.4647887
19900,TH51 - TH36 to Hamline Avenue,19000,Ramsey,1,1990,1,8,12,TAS3081B-14,0.270000011,", , , TH 51South Of TH 36NB",,28,1,19900,1969,1990,28-8123-TAS3081B-14-TH51 - TH36 to Hamline Avenue,8123,-900,-4.522613065,4.522613065
19900,TH51 - TH36 to Hamline Avenue,19000,Ramsey,1,1990,1,8,12,TAS3081B-14,0.270000011,", , , SB",,28,1,19900,1969,1990,28-8124-TAS3081B-14-TH51 - TH36 to Hamline Avenue,8124,-900,-4.522613065,4.522613065
19300,TH51 - TH36 to Hamline Avenue,19500,Ramsey,1,1990,1,8,12,TAS3081B-14,0.230000004,", , , TH 51North Of TH 36South Of County Road B2NB",,28,1,19300,1969,1990,28-8125-TAS3081B-14-TH51 - TH36 to Hamline Avenue,8125,200,1.03626943,1.03626943
19300,TH51 - TH36 to Hamline Avenue,19500,Ramsey,1,1990,1,8,12,TAS3081B-14,0.230000004,", , , SB",,28,1,19300,1969,1990,28-8126-TAS3081B-14-TH51 - TH36 to Hamline Avenue,8126,200,1.03626943,1.03626943
13700,TH51 - TH36 to Hamline Avenue,18000,Ramsey,1,1990,1,8,12,TAS3081B-14,0.519999981,", , , TH 51North Of County Road B2South Of County Road CNB",,28,1,13700,1969,1990,28-8127-TAS3081B-14-TH51 - TH36 to Hamline Avenue,8127,4300,31.38686131,31.38686131
13700,TH51 - TH36 to Hamline Avenue,18000,Ramsey,1,1990,1,8,12,TAS3081B-14,0.519999981,", , , SB",,28,1,13700,1969,1990,28-8128-TAS3081B-14-TH51 - TH36 to Hamline Avenue,8128,4300,31.38686131,31.38686131
9500,TH51 - TH36 to Hamline Avenue,14750,Ramsey,1,1990,1,8,12,TAS3081B-14,1.230000019,", , , TH 51North Of County Road C2South Of Hamline AvenueNB",,28,1,9500,1969,1990,28-8129-TAS3081B-14-TH51 - TH36 to Hamline Avenue,8129,5250,55.26315789,55.26315789
9500,TH51 - TH36 to Hamline Avenue,14750,Ramsey,1,1990,1,8,12,TAS3081B-14,1.230000019,", , , SB",,28,1,9500,1969,1990,28-8130-TAS3081B-14-TH51 - TH36 to Hamline Avenue,8130,5250,55.26315789,55.26315789
10500,TH51 - TH36 to Hamline Avenue,14750,Ramsey,1,1990,1,8,12,TAS3081B-14,,", , , TH 51North Of Hamline AveNB",,28,1,10500,1969,1990,28-8131-TAS3081B-14-TH51 - TH36 to Hamline Avenue,8131,4250,40.47619048,40.47619048
10500,TH51 - TH36 to Hamline Avenue,14750,Ramsey,1,1990,1,8,12,TAS3081B-14,,", , , SB",,28,1,10500,1969,1990,28-8132-TAS3081B-14-TH51 - TH36 to Hamline Avenue,8132,4250,40.47619048,40.47619048
39900,I-94 - From Mounds Boulevard To I-494/694,34200,Ramsey,1,1985,1,8,12,TAS3082-14,0.349999994,", , , I-94East Of 6th StreetWest Of Mounds Boulevard/Hoffman AvenueEB",,28,1,39900,1968,1985,28-8133-TAS3082-14-I-94 - From Mounds Boulevard To I-494/694,8133,-5700,-14.28571429,14.28571429
41600,I-94 - From Mounds Boulevard To I-494/694,34200,Ramsey,1,1985,1,8,12,TAS3082-14,0.340000004,", , , WB",,28,1,41600,1968,1985,28-8134-TAS3082-14-I-94 - From Mounds Boulevard To I-494/694,8134,-7400,-17.78846154,17.78846154
54100,I-94 - From Mounds Boulevard To I-494/694,41025,Ramsey,1,1985,1,8,12,TAS3082-14,0.689999998,", , , I-94East Of Mounds Boulevard/Hoffman AvenueWest Of Earl StreetEB",,28,1,54100,1968,1985,28-8135-TAS3082-14-I-94 - From Mounds Boulevard To I-494/694,8135,-13075,-24.16820702,24.16820702
55800,I-94 - From Mounds Boulevard To I-494/694,41025,Ramsey,1,1985,1,8,12,TAS3082-14,0.689999998,", , , WB",,28,1,55800,1968,1985,28-8136-TAS3082-14-I-94 - From Mounds Boulevard To I-494/694,8136,-14775,-26.47849462,26.47849462
45400,I-94 - From Mounds Boulevard To I-494/694,33775,Ramsey,1,1985,1,8,12,TAS3082-14,1.50999999,", , , I-94East Of US61/10West Of White Bear AveEB",,28,1,45400,1968,1985,28-8137-TAS3082-14-I-94 - From Mounds Boulevard To I-494/694,8137,-11625,-25.60572687,25.60572687
47100,I-94 - From Mounds Boulevard To I-494/694,33775,Ramsey,1,1985,1,8,12,TAS3082-14,1.50999999,", , , WB",,28,1,47100,1968,1985,28-8138-TAS3082-14-I-94 - From Mounds Boulevard To I-494/694,8138,-13325,-28.29087049,28.29087049
41200,I-94 - From Mounds Boulevard To I-494/694,29675,Ramsey,1,1985,1,8,12,TAS3082-14,0.5,", , , I-94East Of White Bear AvenueWest Of Ruth StreetEB",,28,1,41200,1968,1985,28-8139-TAS3082-14-I-94 - From Mounds Boulevard To I-494/694,8139,-11525,-27.97330097,27.97330097
42700,I-94 - From Mounds Boulevard To I-494/694,29675,Ramsey,1,1985,1,8,12,TAS3082-14,0.5,", , , WB",,28,1,42700,1968,1985,28-8140-TAS3082-14-I-94 - From Mounds Boulevard To I-494/694,8140,-13025,-30.50351288,30.50351288
37100,I-94 - From Mounds Boulevard To I-494/694,25250,Ramsey,1,1985,1,8,12,TAS3082-14,0.519999981,", , , I-94East Of Ruth StreetWest Of McKnight RoadEB",,28,1,37100,1968,1985,28-8141-TAS3082-14-I-94 - From Mounds Boulevard To I-494/694,8141,-11850,-31.94070081,31.94070081
38300,I-94 - From Mounds Boulevard To I-494/694,25250,Ramsey,1,1985,1,8,12,TAS3082-14,0.519999981,", , , WB",,28,1,38300,1968,1985,28-8142-TAS3082-14-I-94 - From Mounds Boulevard To I-494/694,8142,-13050,-34.07310705,34.07310705
33400,I-94 - From Mounds Boulevard To I-494/694,18700,Ramsey,1,1985,1,8,12,TAS3082-14,0.939999998,", , , I-94East Of McKnight RoadWest Of TH120EB",,28,1,33400,1968,1985,28-8143-TAS3082-14-I-94 - From Mounds Boulevard To I-494/694,8143,-14700,-44.01197605,44.01197605
21400,I-94 - From Mounds Boulevard To I-494/694,18700,Ramsey,1,1985,1,8,12,TAS3082-14,0.939999998,", , , WB",,28,1,21400,1968,1985,28-8144-TAS3082-14-I-94 - From Mounds Boulevard To I-494/694,8144,-2700,-12.61682243,12.61682243
29500,I-94 - From Mounds Boulevard To I-494/694,18075,Ramsey,1,1985,1,8,12,TAS3082-14,1.320000052,", , , I-94East Of TH 120West OF I-494/694EB",,28,1,29500,1968,1985,28-8145-TAS3082-14-I-94 - From Mounds Boulevard To I-494/694,8145,-11425,-38.72881356,38.72881356
29500,I-94 - From Mounds Boulevard To I-494/694,18075,Ramsey,1,1985,1,8,12,TAS3082-14,1.320000052,", , , WB",,28,1,29500,1968,1985,28-8146-TAS3082-14-I-94 - From Mounds Boulevard To I-494/694,8146,-11425,-38.72881356,38.72881356
20300,I-94 - From Mounds Boulevard To I-494/694,18075,Ramsey,1,1985,1,8,12,TAS3082-14,0.400000006,", , , I-94Between I-494/694EB",,28,1,20300,1968,1985,28-8147-TAS3082-14-I-94 - From Mounds Boulevard To I-494/694,8147,-2225,-10.96059113,10.96059113
20300,I-94 - From Mounds Boulevard To I-494/694,18075,Ramsey,1,1985,1,8,12,TAS3082-14,0.400000006,", , , WB",,28,1,20300,1968,1985,28-8148-TAS3082-14-I-94 - From Mounds Boulevard To I-494/694,8148,-2225,-10.96059113,10.96059113
10200,TH280 - From Franklin Avenue To NPRR Bridge,15625,Ramsey,1,1985,1,8,12,TAS3084-14,0.07,", , , TH 280South Of Franklin StreetSouth Of University AvenueNB",,28,1,10200,1968,1985,28-8149-TAS3084-14-TH280 - From Franklin Avenue To NPRR Bridge,8149,5425,53.18627451,53.18627451
10200,TH280 - From Franklin Avenue To NPRR Bridge,15625,Ramsey,1,1985,1,8,12,TAS3084-14,0.079999998,", , , SB",,28,1,10200,1968,1985,28-8150-TAS3084-14-TH280 - From Franklin Avenue To NPRR Bridge,8150,5425,53.18627451,53.18627451
10200,TH280 - From Franklin Avenue To NPRR Bridge,15625,Ramsey,1,1985,1,8,12,TAS3084-14,0.129999995,", , , TH 280North Of University AvenueSouth Of Territorial RoadNB",,28,1,10200,1968,1985,28-8151-TAS3084-14-TH280 - From Franklin Avenue To NPRR Bridge,8151,5425,53.18627451,53.18627451
