BriefDescription,ProjectYear,InternalProjectID,ImprovementType,AreaTypeFuncClass,main_ProjectInformation.State,TollType,TrafficForecast,ForecastYear,ForecastYearType,YearForecastProduced,ForecastingAgency,ForecastMethodology,SegmentDescription,ProjectID,SegmentID,CountID,Year_ofObservation,Count,Station_Identifier,State,CounterID,FunctionalClass,DiffYear,AdjustedForecast,Error,AbsError,PercentError,AbsPE,FunctionalClassName,MethodologyName,AreaTypeName,UnemploymentRate_ForecastYear,UnemploymentRate_YearProduced,UnemploymentRate_OpeningYear
,,14821,3,,OH,1,28830,2007,1,2005,,6,,,,,2010,38970,,40,,4,2,29260.5,9709.5,9709.5,33.18295996,33.18295996,Minor Arterial,Unknown Methodology,Unknown Area Type,10.2,5.9,10.2
,,X,2,,OH,1,12160,2007,1,2006,,6,,,,,2009,8580,,40,,3,1,12322,-3742,3742,-30.36844668,30.36844668,Principle Arterial,Unknown Methodology,Unknown Area Type,10.2,5.9,10.3
,,80491,2,,OH,1,20620,2007,1,2006,,6,,,,,2010,18140,,40,,3,1,20620,-2480,2480,-12.0271581,12.0271581,Principle Arterial,Unknown Methodology,Unknown Area Type,10.3,5.4,10.2
,,80491,2,,OH,1,17180,2007,1,2006,,6,,,,,2010,18140,,40,,3,1,17244.5,895.5,895.5,5.192960074,5.192960074,Principle Arterial,Unknown Methodology,Unknown Area Type,10.2,5.4,10.2
,,77975,1,,OH,1,10430,2007,1,2006,,6,,,,,2010,9640,,40,,3,1,10743.5,-1103.5,1103.5,-10.27132685,10.27132685,Principle Arterial,Unknown Methodology,Unknown Area Type,10.2,5.4,10.2
,,77244,2,,OH,1,50320,2007,1,2007,,6,,,,,2010,40400,,40,,1,0,53341,-12941,12941,-24.2608875,24.2608875,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,10.2,5.4,10.2
,,77244,2,,OH,1,43340,2007,1,2007,,6,,,,,2010,33950,,40,,1,0,46214,-12264,12264,-26.53741291,26.53741291,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,10.2,5.5,10.2
,,81137,2,,OH,1,14500,2007,1,2007,,6,,,,,2010,13570,,40,,3,0,14920,-1350,1350,-9.048257373,9.048257373,Principle Arterial,Unknown Methodology,Unknown Area Type,10.2,5.5,10.2
,,81137,2,,OH,1,9900,2007,1,2007,,6,,,,,2010,9430,,40,,4,0,10485,-1055,1055,-10.06199332,10.06199332,Minor Arterial,Unknown Methodology,Unknown Area Type,10.2,5.5,10.2
,,81137,2,,OH,1,6100,2007,1,2007,,6,,,,,2010,4580,,40,,4,0,16735,-12155,12155,-72.63220795,72.63220795,Minor Arterial,Unknown Methodology,Unknown Area Type,10.2,5.5,10.2
,,20879,1,,OH,1,14970,2008,1,2003,,6,,,,,2010,14020,,40,,4,5,15337,-1317,1317,-8.587077003,8.587077003,Minor Arterial,Unknown Methodology,Unknown Area Type,10.2,5.5,10.2
,,20879,1,,OH,1,6060,2008,1,2003,,6,,,,,2010,4070,,40,,4,5,6753,-2683,2683,-39.73049015,39.73049015,Minor Arterial,Unknown Methodology,Unknown Area Type,10.2,6.3,10.2
,,75472,3,,OH,1,20850,2008,1,2004,,6,,,,,2007,9360,,40,,3,4,20608.5,-11248.5,11248.5,-54.5818473,54.5818473,Principle Arterial,Unknown Methodology,Unknown Area Type,10.2,6.3,5.5
,,77242,11,,OH,1,83320,2008,1,2004,,6,,,,,2010,65300,,40,,1,4,84121,-18821,18821,-22.37372356,22.37372356,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,5.5,6.3,10.2
,,77242,11,,OH,1,76990,2008,1,2004,,6,,,,,2010,63710,,40,,1,4,77685,-13975,13975,-17.98931583,17.98931583,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,10.2,6.3,10.2
,,77242,11,,OH,1,69570,2008,1,2004,,6,,,,,2010,56200,,40,,1,4,70191,-13991,13991,-19.93275491,19.93275491,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,10.2,6.3,10.2
,,77242,11,,OH,1,73710,2008,1,2004,,6,,,,,2010,63540,,40,,1,4,73890,-10350,10350,-14.00730816,14.00730816,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,10.2,6.3,10.2
,,77242,11,,OH,1,94980,2008,1,2004,,6,,,,,2010,79840,,40,,1,4,95070,-15230,15230,-16.0197749,16.0197749,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,10.2,6.3,10.2
,,77242,11,,OH,1,99950,2008,1,2004,,6,,,,,2010,84460,,40,,1,4,99899,-15439,15439,-15.45460916,15.45460916,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,10.2,6.3,10.2
,,77242,11,,OH,1,96610,2008,1,2004,,6,,,,,2010,82670,,40,,1,4,96620,-13950,13950,-14.43800455,14.43800455,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,10.2,6.3,10.2
,,77242,11,,OH,1,98990,2008,1,2004,,6,,,,,2010,87560,,40,,1,4,98701,-11141,11141,-11.28762627,11.28762627,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,10.2,6.3,10.2
,,77557,2,,OH,1,15980,2008,1,2004,,6,,,,,2010,19660,,40,,3,4,16312,3348,3348,20.52476704,20.52476704,Principle Arterial,Unknown Methodology,Unknown Area Type,10.2,6.3,10.2
,,77557,2,,OH,1,16200,2008,1,2004,,6,,,,,2010,19660,,40,,3,4,16484,3176,3176,19.26716816,19.26716816,Principle Arterial,Unknown Methodology,Unknown Area Type,10.2,6.3,10.2
,,77242,11,,OH,1,28190,2008,1,2004,,6,,,,,2010,23240,,40,,3,4,28335,-5095,5095,-17.98129522,17.98129522,Principle Arterial,Unknown Methodology,Unknown Area Type,10.2,6.3,10.2
,,77242,11,,OH,1,24050,2008,1,2004,,6,,,,,2010,17930,,40,,3,4,24636,-6706,6706,-27.22032798,27.22032798,Principle Arterial,Unknown Methodology,Unknown Area Type,10.2,6.3,10.2
,,76437,3,,OH,1,17910,2008,1,2004,,6,,,,,2010,15250,,40,,3,4,19302,-4052,4052,-20.99264325,20.99264325,Principle Arterial,Unknown Methodology,Unknown Area Type,10.2,6.3,10.2
,,76437,3,,OH,1,24650,2008,1,2004,,6,,,,,2010,20120,,40,,3,4,25099,-4979,4979,-19.83744372,19.83744372,Principle Arterial,Unknown Methodology,Unknown Area Type,10.2,6.3,10.2
,,78267,2,,OH,1,12890,2008,1,2005,,6,,,,,2010,18220,,40,,3,3,12955,5265,5265,40.64067927,40.64067927,Principle Arterial,Unknown Methodology,Unknown Area Type,10.2,6.3,10.2
,,78267,2,,OH,1,15030,2008,1,2005,,6,,,,,2010,18220,,40,,3,3,15095,3125,3125,20.70221928,20.70221928,Principle Arterial,Unknown Methodology,Unknown Area Type,10.2,5.9,10.2
,,76254,12,,OH,1,21650,2008,1,2005,,6,,,,,2010,11620,,40,,3,3,22345,-10725,10725,-47.99731484,47.99731484,Principle Arterial,Unknown Methodology,Unknown Area Type,10.2,5.9,10.2
,,18624,1,,OH,1,1200,2008,1,2006,,6,,,,,2010,940,,40,,5,2,1216.67,-276.67,276.67,-22.7399377,22.7399377,Major Collector,Unknown Methodology,Unknown Area Type,10.2,5.9,10.2
,,18624,1,,OH,1,1000,2008,1,2006,,6,,,,,2010,810,,40,,5,2,1018.33,-208.33,208.33,-20.45800477,20.45800477,Major Collector,Unknown Methodology,Unknown Area Type,10.2,5.4,10.2
,,23730,1,,OH,1,94540,2008,1,2006,,6,,,,,2010,64800,,40,,1,2,96414,-31614,31614,-32.7898438,32.7898438,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,10.2,5.4,10.2
,,23730,1,,OH,1,90380,2008,1,2006,,6,,,,,2010,76020,,40,,1,2,91414,-15394,15394,-16.83987135,16.83987135,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,10.2,5.4,10.2
,,23730,1,,OH,1,70700,2008,1,2006,,6,,,,,2010,59280,,40,,1,2,71871,-12591,12591,-17.51888801,17.51888801,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,10.2,5.4,10.2
,,23730,1,,OH,1,66770,2008,1,2006,,6,,,,,2010,54240,,40,,1,2,67924,-13684,13684,-20.14604558,20.14604558,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,10.2,5.4,10.2
,,25574,1,,OH,1,21140,2008,1,2007,,6,,,,,2010,19000,,40,,1,1,21961.67,-2961.67,2961.67,-13.48563201,13.48563201,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,10.2,5.4,10.2
,,,2,,OH,1,15350,2008,1,2008,,6,,,,,2010,16950,,40,,4,0,15358,1592,1592,10.36593306,10.36593306,Minor Arterial,Unknown Methodology,Unknown Area Type,10.2,5.5,10.2
,,,2,,OH,1,16570,2008,1,2008,,6,,,,,2010,16950,,40,,4,0,16664,286,286,1.716274604,1.716274604,Minor Arterial,Unknown Methodology,Unknown Area Type,10.2,6.5,10.2
,,25508,12,,OH,1,40340,2009,1,2005,,6,,,,,2008,43210,,40,,1,4,40295.5,2914.5,2914.5,7.23281756,7.23281756,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,10.2,6.5,6.5
,,25508,12,,OH,1,53930,2009,1,2005,,6,,,,,2008,53450,,40,,1,4,53793.5,-343.5,343.5,-0.638552985,0.638552985,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.9,6.5
,,25508,12,,OH,1,39050,2009,1,2005,,6,,,,,2008,35730,,40,,1,4,38888,-3158,3158,-8.120757046,8.120757046,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.9,6.5
,,25508,12,,OH,1,55290,2009,1,2005,,6,,,,,2008,49550,,40,,1,4,55117.5,-5567.5,5567.5,-10.10114755,10.10114755,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.9,6.5
,,12356,12,,OH,1,31650,2009,1,2006,,6,,,,,2008,28800,,40,,1,3,31001,-2201,2201,-7.099770975,7.099770975,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.9,6.5
,,81796,11,,OH,1,30700,2009,1,2006,,6,,,,,2008,33740,,40,,1,3,30409,3331,3331,10.95399388,10.95399388,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.4,6.5
,,81796,11,,OH,1,38600,2009,1,2006,,6,,,,,2008,41350,,40,,1,3,38340,3010,3010,7.850808555,7.850808555,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.4,6.5
,,81796,11,,OH,1,45640,2009,1,2006,,6,,,,,2008,48410,,40,,1,3,45442,2968,2968,6.531402667,6.531402667,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.4,6.5
,,81796,11,,OH,1,54560,2009,1,2006,,6,,,,,2008,56000,,40,,1,3,54440,1560,1560,2.865540044,2.865540044,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.4,6.5
,,81796,11,,OH,1,24320,2009,1,2006,,6,,,,,2008,21600,,40,,3,3,24239,-2639,2639,-10.88741285,10.88741285,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,5.4,6.5
,,81796,11,,OH,1,30940,2009,1,2006,,6,,,,,2008,28150,,40,,3,3,30852,-2702,2702,-8.757941138,8.757941138,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,5.4,6.5
,,82485,2,,OH,1,8470,2009,1,2007,,6,,,,,2008,7580,,40,,5,2,8401.5,-821.5,821.5,-9.778015831,9.778015831,Major Collector,Unknown Methodology,Unknown Area Type,6.5,5.4,6.5
,,82625,12,,OH,1,11220,2009,1,2007,,6,,,,,2008,8650,,40,,1,2,11200,-2550,2550,-22.76785714,22.76785714,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
,,82625,12,,OH,1,66870,2009,1,2007,,6,,,,,2008,59970,,40,,1,2,66496.5,-6526.5,6526.5,-9.814802283,9.814802283,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
,,82625,12,,OH,1,58180,2009,1,2007,,6,,,,,2008,52020,,40,,1,2,57799,-5779,5779,-9.99844288,9.99844288,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
,,82625,12,,OH,1,56030,2009,1,2007,,6,,,,,2008,53590,,40,,1,2,55644,-2054,2054,-3.691323413,3.691323413,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
,,82625,12,,OH,1,63040,2009,1,2007,,6,,,,,2008,61100,,40,,1,2,62576,-1476,1476,-2.358731782,2.358731782,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
,,25555,1,,OH,1,89200,2009,1,2007,,6,,,,,2010,65300,,40,,1,2,89823,-24523,24523,-27.30147067,27.30147067,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.5,10.2
,,24956,1,,OH,1,43610,2009,1,2007,,6,,,,,2008,39420,,40,,1,2,43146.67,-3726.67,3726.67,-8.637213486,8.637213486,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,10.2,5.5,6.5
,,82625,12,,OH,1,55650,2009,1,2007,,6,,,,,2008,56000,,40,,1,2,55296.5,703.5,703.5,1.27223242,1.27223242,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
,,24956,1,,OH,1,11030,2009,1,2007,,6,,,,,2008,7970,,40,,3,2,10910,-2940,2940,-26.94775435,26.94775435,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
,,X,2,,OH,1,12610,2009,1,2008,,6,,,,,2008,12140,,40,,3,1,12590,-450,450,-3.57426529,3.57426529,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
,,X,2,,OH,1,12100,2009,1,2008,,6,,,,,2008,12670,,40,,3,1,12082,588,588,4.866743917,4.866743917,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,6.5,6.5
,,X,2,,OH,1,9510,2009,1,2008,,6,,,,,2008,9840,,40,,3,1,9427,413,413,4.381033203,4.381033203,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,6.5,6.5
,,X,2,,OH,1,11940,2009,1,2008,,6,,,,,2008,12280,,40,,3,1,11836,444,444,3.75126732,3.75126732,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,6.5,6.5
,,16579,1,,OH,1,2220,2009,1,2009,,6,,,,,2008,2190,,40,,5,0,2193.5,-3.5,3.5,-0.159562343,0.159562343,Major Collector,Unknown Methodology,Unknown Area Type,6.5,6.5,6.5
,,25760,12,,OH,1,38060,2010,1,2004,,6,,,,,2007,32870,,40,,1,6,36866,-3996,3996,-10.83925568,10.83925568,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,10.3,5.5
,,25760,12,,OH,1,18690,2010,1,2004,,6,,,,,2007,16980,,40,,1,6,17947.5,-967.5,967.5,-5.390722942,5.390722942,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,5.5,6.3,5.5
,,80217,2,,OH,1,9180,2010,1,2005,,6,,,,,2008,7070,,40,,4,5,8910,-1840,1840,-20.65095398,20.65095398,Minor Arterial,Unknown Methodology,Unknown Area Type,5.5,6.3,6.5
,,80217,2,,OH,1,10180,2010,1,2005,,6,,,,,2008,7070,,40,,4,5,9959,-2889,2889,-29.00893664,29.00893664,Minor Arterial,Unknown Methodology,Unknown Area Type,6.5,5.9,6.5
,,13486,3,,OH,1,68050,2010,1,2005,,6,,,,,2008,56450,,40,,1,5,66705,-10255,10255,-15.37366015,15.37366015,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.9,6.5
,,13486,3,,OH,1,55100,2010,1,2005,,6,,,,,2008,50960,,40,,1,5,53930,-2970,2970,-5.507138884,5.507138884,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.9,6.5
,,24957,1,,OH,1,68090,2010,1,2006,,6,,,,,2008,75640,,40,,1,4,66870,8770,8770,13.11499925,13.11499925,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.9,6.5
,,24957,1,,OH,1,63090,2010,1,2006,,6,,,,,2008,61060,,40,,1,4,62563.33,-1503.33,1503.33,-2.402893196,2.402893196,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.4,6.5
,,24957,1,,OH,1,40570,2010,1,2006,,6,,,,,2008,43520,,40,,1,4,40325,3195,3195,7.923124613,7.923124613,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.4,6.5
,,24957,1,,OH,1,39790,2010,1,2006,,6,,,,,2008,43520,,40,,1,4,39561.67,3958.33,3958.33,10.00546741,10.00546741,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.4,6.5
,,25235,1,,OH,1,24080,2010,1,2006,,6,,,,,2008,19700,,40,,1,4,23935,-4235,4235,-17.69375392,17.69375392,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.4,6.5
,,25235,1,,OH,1,17000,2010,1,2006,,6,,,,,2008,12470,,40,,1,4,17000,-4530,4530,-26.64705882,26.64705882,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.4,6.5
,,80096,2,,OH,1,8260,2010,1,2006,,6,,,,,2009,7170,,40,,3,4,8112,-942,942,-11.61242604,11.61242604,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,5.4,10.3
,,80096,2,,OH,1,10080,2010,1,2006,,6,,,,,2009,6510,,40,,3,4,10006,-3496,3496,-34.93903658,34.93903658,Principle Arterial,Unknown Methodology,Unknown Area Type,10.3,5.4,10.3
,,25235,1,,OH,1,30070,2010,1,2006,,6,,,,,2008,22460,,40,,3,4,29873,-7413,7413,-24.81505038,24.81505038,Principle Arterial,Unknown Methodology,Unknown Area Type,10.3,5.4,6.5
,,78277,1,,OH,1,37820,2010,1,2006,,6,,,,,2008,30180,,40,,3,4,37592,-7412,7412,-19.71696106,19.71696106,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,5.4,6.5
,,78277,1,,OH,1,36170,2010,1,2006,,6,,,,,2008,32730,,40,,3,4,35954,-3224,3224,-8.967013406,8.967013406,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,5.4,6.5
,,78277,1,,OH,1,26910,2010,1,2006,,6,,,,,2008,14620,,40,,3,4,26467,-11847,11847,-44.76140099,44.76140099,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,5.4,6.5
,,78277,1,,OH,1,26820,2010,1,2006,,6,,,,,2008,17020,,40,,3,4,26619,-9599,9599,-36.06070852,36.06070852,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,5.4,6.5
,,25423,1,,OH,1,29110,2010,1,2006,,6,,,,,2009,24080,,40,,3,4,29110,-5030,5030,-17.27928547,17.27928547,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,5.4,10.3
,,25423,1,,OH,1,7260,2010,1,2006,,6,,,,,2009,6560,,40,,3,4,7257,-697,697,-9.604519774,9.604519774,Principle Arterial,Unknown Methodology,Unknown Area Type,10.3,5.4,10.3
,,25423,1,,OH,1,9980,2010,1,2006,,6,,,,,2009,8450,,40,,3,4,9934,-1484,1484,-14.93859473,14.93859473,Principle Arterial,Unknown Methodology,Unknown Area Type,10.3,5.4,10.3
,,80096,2,,OH,1,11320,2010,1,2006,,6,,,,,2009,9440,,40,,5,4,11218,-1778,1778,-15.84952755,15.84952755,Major Collector,Unknown Methodology,Unknown Area Type,10.3,5.4,10.3
,,80096,2,,OH,1,9260,2010,1,2006,,6,,,,,2009,6400,,40,,5,4,9164,-2764,2764,-30.16150153,30.16150153,Major Collector,Unknown Methodology,Unknown Area Type,10.3,5.4,10.3
,,83245,11,,OH,1,53040,2010,1,2007,,6,,,,,2007,51100,,40,,1,3,49660.5,1439.5,1439.5,2.898682051,2.898682051,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,10.3,5.4,5.5
,,83245,11,,OH,1,57700,2010,1,2007,,6,,,,,2007,55700,,40,,1,3,54089.5,1610.5,1610.5,2.977472522,2.977472522,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,5.5,5.5,5.5
,,83245,11,,OH,1,63900,2010,1,2007,,6,,,,,2007,59410,,40,,1,3,60015,-605,605,-1.008081313,1.008081313,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,5.5,5.5,5.5
,,83245,11,,OH,1,69460,2010,1,2007,,6,,,,,2007,65840,,40,,1,3,65492.5,347.5,347.5,0.530595106,0.530595106,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,5.5,5.5,5.5
,,75477,1,,OH,1,40850,2010,1,2007,,6,,,,,2008,36630,,40,,1,3,40100,-3470,3470,-8.653366584,8.653366584,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,5.5,5.5,6.5
,,25199,1,,OH,1,21730,2010,1,2007,,6,,,,,2009,22910,,40,,1,3,21329,1581,1581,7.412443153,7.412443153,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.5,10.3
,,80963,2,,OH,1,14980,2010,1,2007,,6,,,,,2007,15140,,40,,3,3,14707,433,433,2.944176243,2.944176243,Principle Arterial,Unknown Methodology,Unknown Area Type,10.3,5.5,5.5
,,80963,2,,OH,1,12140,2010,1,2007,,6,,,,,2007,8680,,40,,3,3,11025.5,-2345.5,2345.5,-21.27341164,21.27341164,Principle Arterial,Unknown Methodology,Unknown Area Type,5.5,5.5,5.5
,,82277,1,,OH,1,8600,2010,1,2007,,6,,,,,2009,7090,,40,,3,3,8565.5,-1475.5,1475.5,-17.22608137,17.22608137,Principle Arterial,Unknown Methodology,Unknown Area Type,5.5,5.5,10.3
,,82277,1,,OH,1,9350,2010,1,2007,,6,,,,,2009,7090,,40,,3,3,9239.5,-2149.5,2149.5,-23.2642459,23.2642459,Principle Arterial,Unknown Methodology,Unknown Area Type,10.3,5.5,10.3
,,82277,1,,OH,1,9370,2010,1,2007,,6,,,,,2009,7090,,40,,3,3,9220.5,-2130.5,2130.5,-23.10612223,23.10612223,Principle Arterial,Unknown Methodology,Unknown Area Type,10.3,5.5,10.3
,,80139,1,,OH,1,1870,2010,1,2007,,6,,,,,2008,1910,,40,,5,3,1779,131,131,7.363687465,7.363687465,Major Collector,Unknown Methodology,Unknown Area Type,10.3,5.5,6.5
,,25199,1,,OH,1,8770,2010,1,2007,,6,,,,,2009,6870,,40,,5,3,8686.5,-1816.5,1816.5,-20.91175963,20.91175963,Major Collector,Unknown Methodology,Unknown Area Type,6.5,5.5,10.3
,,75643,1,,OH,1,63160,2010,1,2007,,6,,,,,2009,63950,,40,,1,3,62835,1115,1115,1.77448874,1.77448874,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,10.3,5.5,10.3
,,75477,1,,OH,1,39410,2010,1,2007,,6,,,,,2008,34170,,40,,1,3,38074,-3904,3904,-10.25371645,10.25371645,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,10.3,5.5,6.5
,,80119,1,,OH,1,46620,2010,1,2007,,6,,,,,2008,48410,,40,,1,3,46039,2371,2371,5.149981537,5.149981537,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
,,79175,12,,OH,1,35300,2010,1,2007,,6,,,,,2007,35520,,40,,1,3,35007.5,512.5,512.5,1.463972006,1.463972006,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,6.5,5.5,5.5
,,79175,12,,OH,1,35550,2010,1,2007,,6,,,,,2007,29750,,40,,1,3,35032.5,-5282.5,5282.5,-15.07885535,15.07885535,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,5.5,5.5,5.5
,,79175,12,,OH,1,18600,2010,1,2007,,6,,,,,2007,21990,,40,,1,3,18435,3555,3555,19.28397071,19.28397071,Interstate or Limited Access Facility,Unknown Methodology,Unknown Area Type,5.5,5.5,5.5
,,X,12,,OH,1,29000,2010,1,2007,,6,,,,,2006,27640,,40,,3,3,27800,-160,160,-0.575539568,0.575539568,Principle Arterial,Unknown Methodology,Unknown Area Type,5.5,5.5,5.4
,,81899,2,,OH,1,33010,2010,1,2007,,6,,,,,2009,29010,,40,,3,3,32983.5,-3973.5,3973.5,-12.04693256,12.04693256,Principle Arterial,Unknown Methodology,Unknown Area Type,5.4,5.5,10.3
,,79601,12,,OH,1,26420,2010,1,2007,,6,,,,,2008,24280,,40,,3,3,26419,-2139,2139,-8.09644574,8.09644574,Principle Arterial,Unknown Methodology,Unknown Area Type,10.3,5.5,6.5
,,79601,12,,OH,1,27420,2010,1,2007,,6,,,,,2008,24280,,40,,3,3,27420,-3140,3140,-11.45149526,11.45149526,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
,,79601,12,,OH,1,31500,2010,1,2007,,6,,,,,2008,24130,,40,,3,3,31318,-7188,7188,-22.95165719,22.95165719,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
,,79601,12,,OH,1,35080,2010,1,2007,,6,,,,,2008,21500,,40,,3,3,34836,-13336,13336,-38.28223677,38.28223677,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
,,79601,12,,OH,1,35200,2010,1,2007,,6,,,,,2008,21500,,40,,3,3,34956,-13456,13456,-38.49410688,38.49410688,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
,,79601,12,,OH,1,31820,2010,1,2007,,6,,,,,2008,21500,,40,,3,3,31226,-9726,9726,-31.14712099,31.14712099,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
,,79601,12,,OH,1,22460,2010,1,2007,,6,,,,,2008,10240,,40,,3,3,21900,-11660,11660,-53.24200913,53.24200913,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
,,79601,12,,OH,1,22000,2010,1,2007,,6,,,,,2008,18950,,40,,3,3,21154,-2204,2204,-10.41883332,10.41883332,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
,,79601,12,,OH,1,27140,2010,1,2007,,6,,,,,2008,22690,,40,,3,3,25996,-3306,3306,-12.71734113,12.71734113,Principle Arterial,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
,,80993,3,,OH,1,10400,2010,1,2007,,6,,,,,2008,6990,,40,,4,3,10200,-3210,3210,-31.47058824,31.47058824,Minor Arterial,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
,,79601,12,,OH,1,9320,2010,1,2007,,6,,,,,2008,6830,,40,,4,3,9138,-2308,2308,-25.25716787,25.25716787,Minor Arterial,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
,,79601,12,,OH,1,5930,2010,1,2007,,6,,,,,2008,6830,,40,,4,3,5832,998,998,17.11248285,17.11248285,Minor Arterial,Unknown Methodology,Unknown Area Type,6.5,5.5,6.5
